Mes;IdServicio;Ano;IdEstablecimiento;CodigoPrestacion;IdRegion;IdComuna;Col01;Col02;Col03;Col04;Col05;Col06;Col07;Col08;Col09;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29;Col30;Col31;Col32;Col33;Col34;Col35;Col36;Col37;Col38;Col39;Col40;Col41;Col42;Col43;Col44;Col45;Col46;Col47;Col48;Col49;Col50
11;20;2025;120711;01110107;8;8301;3;;;;;2;1;;;;;;;;;;;;;3;2;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
11;24;2025;124705;05225100;10;10101;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;26;2025;126301;05225100;12;12101;10;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;26;2025;126302;01110107;12;12101;11;;;;;;3;5;3;;;;;;;;;;;11;7;7;;0;0;3;3;0;0;;0;;;;;;;;;;;;;;;;;;;
7;26;2025;126302;01110107;12;12101;13;;;;3;;3;3;3;1;;;;;;;;;;13;11;11;;0;0;4;5;0;0;;0;;;;;;;;;;;;;;;;;;;
11;13;2025;113324;05225100;13;13105;4;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;26;2025;126700;01110107;12;12101;2;;;;;;1;;1;;;;;;;;;;;2;1;1;;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;
4;26;2025;126305;01110107;12;12401;14;;;;1;2;6;1;2;2;;;;;;;;;;14;12;11;;0;0;2;3;0;0;;0;;;;;;;;;;;;;;;;;;;
6;26;2025;126700;01110107;12;12101;5;;;;;1;1;3;;;;;;;;;;;;5;5;5;;0;0;1;1;0;0;;0;;;;;;;;;;;;;;;;;;;
6;13;2025;113324;05225100;13;13105;13;6;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;13;2025;113324;01110107;13;13105;9;;;0;0;2;3;3;1;0;0;0;;;;;;;;9;3;4;;0;0;0;2;0;0;;0;;;;;;;;;;;;;;;;;;;
6;21;2025;121780;05225100;9;9101;4;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;22;2025;122702;05225100;14;14101;3;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;6;2025;106301;01110107;5;5101;1;;;0;0;0;1;0;0;0;0;0;;;;;;;;1;0;0;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
6;12;2025;112107;05225100;5;5201;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;12;2025;112107;05225100;5;5201;7;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;7;2025;107305;05225100;5;5103;26;14;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;2;2025;102301;01110107;1;1101;30;;;0;3;10;9;4;3;1;0;0;;;;;;;;30;9;10;;0;0;2;20;0;0;;0;;;;;;;;;;;;;;;;;;;
3;9;2025;200609;05225100;13;13104;4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;19;2025;119703;01110107;8;8107;1;;;0;0;0;1;0;0;0;0;0;;;;;;;;1;0;0;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
3;1;2025;101300;01110107;15;15101;4;;;0;0;1;2;1;0;0;0;0;;;;;;;;4;0;1;;0;0;0;2;0;0;;0;;;;;;;;;;;;;;;;;;;
8;1;2025;101702;01110107;15;15101;1;;;0;0;0;1;0;0;0;0;0;;;;;;;;1;0;0;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
4;2;2025;102301;05225100;1;1101;45;24;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;20;2025;120701;01110107;8;8301;3;;;;1;;;1;1;;;;;;;;;;;3;3;2;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
6;20;2025;120701;01110107;8;8301;4;;;;;1;;3;;;;;;;;;;;;4;1;3;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
8;19;2025;119304;05225100;8;8107;7;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;6;2025;106304;01110107;5;5101;14;;;0;0;2;5;4;3;0;0;0;;;;;;;;14;0;8;;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;
9;33;2025;133375;01110107;10;10201;5;;;0;0;0;1;1;3;0;0;0;;;;;;;;5;4;2;;0;0;1;1;0;0;;0;;;;;;;;;;;;;;;;;;;
2;9;2025;200347;01110107;13;13104;3;;;0;0;1;2;0;0;0;0;0;;;;;;;;3;1;2;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
3;8;2025;108306;05225100;5;5301;16;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;33;2025;133776;01110107;10;10201;2;;;0;0;0;0;1;1;0;0;0;;;;;;;;2;2;2;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
9;33;2025;133776;05225100;10;10201;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;33;2025;133776;01110107;10;10201;4;;;0;0;1;1;2;0;0;0;0;;;;;;;;4;3;3;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
6;33;2025;133375;01110107;10;10201;6;;;0;0;1;2;0;1;2;0;0;;;;;;;;6;6;4;;0;0;1;2;0;0;;0;;;;;;;;;;;;;;;;;;;
9;33;2025;133375;05225100;10;10201;7;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;9;2025;200347;01110107;13;13104;2;;;0;0;1;0;0;1;0;0;0;;;;;;;;2;0;0;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
4;9;2025;200347;05225100;13;13104;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;3;2025;200621;05225100;2;2101;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;19;2025;119304;01110107;8;8107;2;;;0;0;0;2;0;0;0;0;;;;;;;;;2;0;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
11;8;2025;108306;05225100;5;5301;16;6;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;13;2025;113324;01110107;13;13105;7;;;0;0;1;4;1;0;1;0;0;;;;;;;;7;1;1;;0;0;2;3;0;0;;0;;;;;;;;;;;;;;;;;;;
4;24;2025;200292;01110107;10;10101;7;;;;;1;1;2;2;;1;;;;;;;;;7;4;4;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
2;24;2025;200292;01110107;10;10101;3;;;;;;2;1;;;;;;;;;;;;3;0;2;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
10;12;2025;112107;05225100;5;5201;14;5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;24;2025;124705;05225100;10;10101;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;20;2025;120701;01110107;8;8301;3;;;;;1;2;;;;;;;;;;;;;3;0;2;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
6;15;2025;115703;05225100;6;6101;4;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;15;2025;115304;01110107;6;6101;10;;;;1;3;5;;1;;;;;;;;;;;10;3;5;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
1;12;2025;112107;05225100;5;5201;6;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;29;2025;129703;01110107;9;9201;4;;;0;0;0;2;0;0;2;0;0;;;;;;;;4;0;3;;0;0;2;0;0;0;;0;;;;;;;;;;;;;;;;;;;
3;29;2025;129703;05225100;9;9201;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115703;01110107;6;6101;2;;;;;;;2;;;;;;;;;;;;2;2;2;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
7;29;2025;129703;05225100;9;9201;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;9;2025;200347;05225100;13;13104;3;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;2025;104303;05225100;3;3101;16;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;9;2025;200347;05225100;13;13104;3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;15;2025;115304;01110107;6;6101;6;;;;;1;3;1;1;;;;;;;;;;;6;5;3;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
1;4;2025;104306;05225100;3;3101;13;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;29;2025;129703;01110107;9;9201;5;;;0;0;0;4;0;1;0;0;0;;;;;;;;5;0;2;;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;
12;15;2025;115303;01110107;6;6101;13;;;0;1;3;4;3;2;0;0;0;;;;;;;;13;11;0;;0;0;0;4;0;0;;0;;;;;;;;;;;;;;;;;;;
7;29;2025;129703;01110107;9;9201;1;;;0;0;0;0;0;1;0;0;0;;;;;;;;1;0;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
10;7;2025;107305;05225100;5;5103;15;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;21;2025;121305;01110107;9;9101;11;;;0;0;2;2;5;2;0;0;0;;;;;;;;11;1;7;;0;0;2;0;0;0;;0;;;;;;;;;;;;;;;;;;;
1;25;2025;125300;05225100;11;11101;19;8;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1;2025;101302;01110107;15;15101;15;;;0;0;2;4;8;1;0;0;0;;;;;;;;15;0;7;;0;0;7;4;0;0;;0;;;;;;;;;;;;;;;;;;;
10;23;2025;123301;05225100;10;10301;23;16;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;4;2025;104303;01110107;3;3101;13;;;0;0;3;7;3;0;0;0;;;;;;;;;13;2;4;;0;0;4;6;0;0;;0;;;;;;;;;;;;;;;;;;;
6;4;2025;104306;01110107;3;3101;9;;;0;0;2;2;3;2;0;;;;;;;;;;9;0;4;;0;0;2;0;0;0;;0;;;;;;;;;;;;;;;;;;;
1;12;2025;112317;01110107;13;13113;2;;;0;0;0;0;2;0;0;0;0;;;;;;;;2;1;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
3;7;2025;107305;05225100;5;5103;19;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;17;2025;117330;05225100;16;16101;23;13;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;9;2025;200609;05225100;13;13104;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;2025;101302;05225100;15;15101;21;8;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;9;2025;200609;05225100;13;13104;3;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;33;2025;133469;01110107;10;10201;1;;;0;0;0;1;0;0;0;0;0;;;;;;;;1;1;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
7;33;2025;133469;05225100;10;10201;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;33;2025;133776;01110107;10;10201;5;;;0;0;1;4;;;;;;;;;;;;;5;1;0;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
12;22;2025;122702;01110107;14;14101;2;;;0;0;0;0;2;0;0;0;0;;;;;;;;2;0;0;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
4;8;2025;108707;05225100;5;5301;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;33;2025;133469;05225100;10;10201;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;9;2025;200347;05225100;13;13104;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;22;2025;122720;01110107;14;14101;1;;;;;;1;;;;;;;;;;;;;1;1;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
12;22;2025;122720;05225100;14;14101;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;16;2025;116343;05225100;7;7101;8;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;2;2025;102301;01110107;1;1101;26;;;0;1;6;7;7;4;1;0;0;;;;;;;;26;7;16;;0;0;2;17;0;0;;0;;;;;;;;;;;;;;;;;;;
7;1;2025;101703;05225100;15;15101;7;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;16;2025;116343;05225100;7;7101;5;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;16;2025;116306;01110107;7;7101;12;;;0;0;1;3;4;2;2;0;0;;;;;;;;12;3;9;;0;0;0;2;0;0;;0;;;;;;;;;;;;;;;;;;;
8;16;2025;116766;01110107;7;7101;1;;;;;;;;1;;;;;;;;;;;1;1;0;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
8;16;2025;116705;05225100;7;7101;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;16;2025;116306;01110107;7;7101;10;;;0;0;1;3;5;1;;;;;;;;;;;10;8;7;;0;0;0;2;0;0;;0;;;;;;;;;;;;;;;;;;;
2;1;2025;101303;01110107;15;15101;7;;;0;0;2;2;0;2;1;0;0;;;;;;;;7;0;3;;0;0;0;5;0;0;;0;;;;;;;;;;;;;;;;;;;
2;33;2025;133471;05225100;10;10201;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;33;2025;133471;01110107;10;10201;1;;;0;0;0;0;1;0;0;0;0;;;;;;;;1;1;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
10;33;2025;133776;01110107;10;10201;2;;;0;0;0;0;2;0;0;0;0;;;;;;;;2;2;2;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
10;33;2025;133375;01110107;10;10201;5;;;0;0;2;1;2;0;0;0;0;;;;;;;;5;4;2;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
8;16;2025;116766;05225100;7;7101;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;16;2025;116343;05225100;7;7101;8;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;33;2025;133375;05225100;10;10201;5;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;33;2025;133375;01110107;10;10201;5;;;0;0;0;2;2;0;1;0;0;;;;;;;;5;3;0;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
8;33;2025;133375;01110107;10;10201;6;;;0;2;0;2;1;1;0;0;0;;;;;;;;6;6;2;;0;0;0;3;0;0;;0;;;;;;;;;;;;;;;;;;;
8;33;2025;133375;05225100;10;10201;9;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;33;2025;133776;01110107;10;10201;2;;;0;0;0;0;0;2;0;0;0;;;;;;;;2;1;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
7;33;2025;133375;05225100;10;10201;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;33;2025;133776;01110107;10;10201;3;;;0;0;0;0;3;0;0;0;0;;;;;;;;3;0;0;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
12;33;2025;133375;05225100;10;10201;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;33;2025;133776;01110107;10;10201;5;;;0;0;2;0;2;1;0;0;0;;;;;;;;5;0;0;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
5;33;2025;133469;01110107;10;10201;2;;;0;0;0;0;0;2;0;0;0;;;;;;;;2;1;0;;0;0;2;0;0;0;;0;;;;;;;;;;;;;;;;;;;
5;33;2025;133776;05225100;10;10201;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;33;2025;133375;01110107;10;10201;9;;;0;0;0;2;5;1;1;0;0;;;;;;;;9;2;4;;0;0;0;2;0;0;;0;;;;;;;;;;;;;;;;;;;
11;33;2025;133375;01110107;10;10201;6;;;0;0;0;1;2;3;0;0;0;;;;;;;;6;5;5;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
3;33;2025;133375;05225100;10;10201;9;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;33;2025;133375;01110107;10;10201;2;;;0;0;1;1;0;0;0;0;0;;;;;;;;2;2;1;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
10;33;2025;133375;05225100;10;10201;6;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;33;2025;133776;05225100;10;10201;5;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;33;2025;133776;05225100;10;10201;5;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;33;2025;133375;01110107;10;10201;4;;;0;0;0;2;1;1;0;0;0;;;;;;;;4;4;4;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
6;33;2025;133776;01110107;10;10201;1;;;0;0;0;0;1;0;0;0;0;;;;;;;;1;1;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
4;33;2025;133375;05225100;10;10201;5;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;33;2025;133776;05225100;10;10201;2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;33;2025;133776;05225100;10;10201;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;33;2025;200009;05225100;10;10201;12;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;33;2025;133468;05225100;10;10201;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;33;2025;133468;01110107;10;10201;1;;;0;0;0;0;0;1;0;0;0;;;;;;;;1;1;0;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
3;33;2025;200009;01110107;10;10201;4;;;0;0;1;0;2;1;0;0;0;;;;;;;;4;4;4;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
11;33;2025;200009;01110107;10;10201;11;;;0;0;3;4;0;4;0;0;0;;;;;;;;11;6;5;;0;0;1;1;0;0;;0;;;;;;;;;;;;;;;;;;;
10;33;2025;133468;05225100;10;10201;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;33;2025;200009;01110107;10;10201;6;;;0;0;2;0;2;2;0;0;0;;;;;;;;6;6;6;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
2;33;2025;200009;01110107;10;10201;4;;;0;0;0;0;2;2;0;0;0;;;;;;;;4;4;4;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
5;33;2025;200009;01110107;10;10201;10;;;0;0;0;4;5;0;1;0;0;;;;;;;;10;8;8;;0;0;2;0;0;0;;0;;;;;;;;;;;;;;;;;;;
4;33;2025;200009;01110107;10;10201;15;;;0;0;2;3;8;1;0;1;0;;;;;;;;15;13;13;;0;0;1;2;0;0;;0;;;;;;;;;;;;;;;;;;;
4;33;2025;200009;05225100;10;10201;11;5;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;33;2025;200009;05225100;10;10201;12;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;33;2025;200009;05225100;10;10201;12;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;33;2025;200009;05225100;10;10201;6;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;33;2025;200009;05225100;10;10201;9;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;33;2025;200009;01110107;10;10201;8;;;0;0;3;1;2;2;0;0;0;;;;;;;;8;7;7;;0;0;4;0;0;0;;0;;;;;;;;;;;;;;;;;;;
1;33;2025;200009;05225100;10;10201;9;7;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;33;2025;200009;01110107;10;10201;9;;;0;0;2;3;3;1;0;0;0;;;;;;;;9;9;7;;0;0;1;2;0;0;;0;;;;;;;;;;;;;;;;;;;
3;7;2025;107305;01110107;5;5103;5;;;0;0;3;0;2;0;0;0;0;;;;;;;;5;5;3;;0;0;0;2;0;0;;0;;;;;;;;;;;;;;;;;;;
1;7;2025;107305;01110107;5;5103;11;;;0;0;2;1;5;2;1;0;0;;;;;;;;11;2;6;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
1;7;2025;107305;05225100;5;5103;19;8;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;7;2025;107305;01110107;5;5103;8;;;0;0;1;0;4;2;1;0;0;;;;;;;;8;3;4;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
7;7;2025;107305;05225100;5;5103;19;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;7;2025;107305;01110107;5;5103;21;;;0;1;4;4;6;5;1;0;0;;;;;;;;21;5;12;;1;1;0;7;0;0;;0;;;;;;;;;;;;;;;;;;;
12;7;2025;107305;01110107;5;5103;21;;;0;0;3;8;6;3;1;0;0;;;;;;;;21;3;8;;0;0;1;6;0;0;;0;;;;;;;;;;;;;;;;;;;
12;7;2025;107305;05225100;5;5103;28;20;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;7;2025;107305;01110107;5;5103;12;;;0;0;3;1;2;6;0;0;0;;;;;;;;12;12;7;;0;0;0;5;0;0;;0;;;;;;;;;;;;;;;;;;;
5;7;2025;107305;05225100;5;5103;11;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;7;2025;107305;05225100;5;5103;22;13;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;7;2025;107305;01110107;5;5103;14;;;0;2;2;2;6;2;0;0;0;;;;;;;;14;4;4;;0;1;0;4;0;0;;0;;;;;;;;;;;;;;;;;;;
2;7;2025;107305;05225100;5;5103;11;5;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;7;2025;107305;05225100;5;5103;27;14;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;7;2025;107305;01110107;5;5103;10;;;0;0;1;3;5;1;0;0;0;;;;;;;;10;6;6;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
11;7;2025;107305;01110107;5;5103;16;;;0;0;2;3;7;3;1;0;0;;;;;;;;16;16;14;;0;0;0;2;0;0;;0;;;;;;;;;;;;;;;;;;;
8;6;2025;106304;01110107;5;5101;13;;;0;1;4;2;2;3;1;0;0;;;;;;;;13;0;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
6;25;2025;125301;01110107;11;11101;19;;;;1;4;6;6;1;1;;;;;;;;;;19;0;13;;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;
3;20;2025;120701;01110107;8;8301;1;;;;;;;;1;;;;;;;;;;;1;0;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
1;20;2025;120701;01110107;8;8301;2;;;;;;1;1;;;;;;;;;;;;2;0;2;;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;
5;11;2025;111376;01110107;13;13101;25;;;;;5;4;5;7;4;;;;;;;;;;25;3;15;;0;0;1;21;0;0;;0;;;;;;;;;;;;;;;;;;;
10;24;2025;200440;05225100;10;10101;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;19;2025;119703;05225100;8;8107;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;19;2025;119304;05225100;8;8107;8;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9;2025;200609;05225100;13;13104;5;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;15;2025;115703;01110107;6;6101;2;;;;1;;1;;;;;;;;;;;;;2;2;2;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
8;15;2025;115304;05225100;6;6101;18;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;15;2025;115703;01110107;6;6101;3;;;;;1;1;1;;;;;;;;;;;;3;2;2;;0;0;0;1;0;0;;0;;;;;;;;;;;;;;;;;;;
11;14;2025;114316;05225100;13;13110;19;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;7;2025;107305;01110107;5;5103;19;;;0;2;0;7;8;2;0;0;0;;;;;;;;19;5;6;;1;1;0;4;0;0;;0;;;;;;;;;;;;;;;;;;;
7;15;2025;115304;05225100;6;6101;14;8;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;15;2025;115703;05225100;6;6101;5;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;19;2025;119304;01110107;8;8107;3;;;0;0;0;1;1;1;0;0;0;;;;;;;;3;0;1;;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;
