Region;Servicio de salud;Comuna;Establecimiento;CodigoEstablecimiento;Mes;Numerador;Denominador;PorcentajeCumplimiento
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Central de Calama;103305;6;75;41;182.93
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Montt;103306;1;0;28;0.0
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Montt;103306;2;0;23;0.0
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Montt;103306;3;20;43;46.51
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Montt;103306;4;22;38;57.89
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Montt;103306;5;21;32;65.62
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Montt;103306;6;29;23;126.09
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Norponiente;103312;1;0;23;0.0
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Norponiente;103312;2;0;29;0.0
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Norponiente;103312;3;27;23;117.39
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Norponiente;103312;4;7;18;38.89
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Norponiente;103312;5;17;10;170.0
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Norponiente;103312;6;28;0;
Antofagasta;Servicio de Salud Antofagasta;Calama;Posta de Salud Rural Chiu-Chiu;103410;1;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Calama;Posta de Salud Rural Chiu-Chiu;103410;3;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Maria Elena;Centro de Salud Familiar María Elena;103309;1;0;2;0.0
Antofagasta;Servicio de Salud Antofagasta;Maria Elena;Centro de Salud Familiar María Elena;103309;2;0;3;0.0
Antofagasta;Servicio de Salud Antofagasta;Maria Elena;Centro de Salud Familiar María Elena;103309;3;0;6;0.0
Antofagasta;Servicio de Salud Antofagasta;Maria Elena;Centro de Salud Familiar María Elena;103309;4;0;4;0.0
Antofagasta;Servicio de Salud Antofagasta;Maria Elena;Centro de Salud Familiar María Elena;103309;5;0;2;0.0
Antofagasta;Servicio de Salud Antofagasta;Maria Elena;Centro de Salud Familiar María Elena;103309;6;0;2;0.0
Antofagasta;Servicio de Salud Antofagasta;Maria Elena;Posta de Salud Rural Quillagua (María Elena);103411;4;0;2;0.0
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;1;0;14;0.0
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;2;8;15;53.33
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;3;9;13;69.23
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;4;47;18;261.11
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;5;29;16;181.25
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;6;10;11;90.91
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Centro de Salud Familiar San Pedro Atacama;103311;1;30;19;157.89
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Centro de Salud Familiar San Pedro Atacama;103311;2;35;11;318.18
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Centro de Salud Familiar San Pedro Atacama;103311;3;18;15;120.0
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Centro de Salud Familiar San Pedro Atacama;103311;4;60;13;461.54
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Centro de Salud Familiar San Pedro Atacama;103311;5;25;10;250.0
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Centro de Salud Familiar San Pedro Atacama;103311;6;12;9;133.33
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Posta de Salud Rural Toconao;103403;2;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Posta de Salud Rural Toconao;103403;3;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Posta de Salud Rural Toconao;103403;4;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Posta de Salud Rural Toconao;103403;5;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Posta de Salud Rural Toconao;103403;6;0;2;0.0
Antofagasta;Servicio de Salud Antofagasta;Sierra Gorda;Posta de Salud Rural Baquedano;103400;1;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Sierra Gorda;Posta de Salud Rural Baquedano;103400;2;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Sierra Gorda;Posta de Salud Rural Baquedano;103400;5;2;4;50.0
Antofagasta;Servicio de Salud Antofagasta;Sierra Gorda;Posta de Salud Rural Baquedano;103400;6;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Sierra Gorda;Posta de Salud Rural Sierra Gorda;103401;1;0;2;0.0
Antofagasta;Servicio de Salud Antofagasta;Sierra Gorda;Posta de Salud Rural Sierra Gorda;103401;2;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Sierra Gorda;Posta de Salud Rural Sierra Gorda;103401;4;0;2;0.0
Antofagasta;Servicio de Salud Antofagasta;Sierra Gorda;Posta de Salud Rural Sierra Gorda;103401;5;1;2;50.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;1;0;8;0.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;2;0;9;0.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;3;0;6;0.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;4;0;9;0.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;5;12;11;109.09
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;6;0;9;0.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Posta de Salud Rural Paposo;103413;4;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;1;0;20;0.0
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;2;9;12;75.0
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;3;9;23;39.13
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;4;4;22;18.18
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;5;5;24;20.83
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;6;4;18;22.22
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Cerro La Cruz;101704;1;0;2;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Cerro La Cruz;101704;2;0;4;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Cerro La Cruz;101704;3;0;1;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Cerro La Cruz;101704;4;0;1;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Cerro La Cruz;101704;5;0;1;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Cerro La Cruz;101704;6;0;1;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. Miguel Massa Sassi;101702;1;0;5;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. Miguel Massa Sassi;101702;2;0;2;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. Miguel Massa Sassi;101702;3;0;3;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. Miguel Massa Sassi;101702;4;0;3;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. Miguel Massa Sassi;101702;5;0;1;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. Miguel Massa Sassi;101702;6;0;5;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. René García Valenzuela;101703;1;0;8;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. René García Valenzuela;101703;2;0;1;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. René García Valenzuela;101703;3;0;6;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. René García Valenzuela;101703;4;0;8;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. René García Valenzuela;101703;5;0;1;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. René García Valenzuela;101703;6;0;2;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Dr. Amador Neghme de Arica;101302;1;9;35;25.71
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Dr. Amador Neghme de Arica;101302;2;0;17;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Dr. Amador Neghme de Arica;101302;3;0;25;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Dr. Amador Neghme de Arica;101302;4;0;26;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Dr. Amador Neghme de Arica;101302;5;0;19;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Dr. Amador Neghme de Arica;101302;6;0;17;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar E.U. Iris Veliz Hume (Ex Oriente);101303;1;23;37;62.16
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar E.U. Iris Veliz Hume (Ex Oriente);101303;2;0;28;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar E.U. Iris Veliz Hume (Ex Oriente);101303;3;0;35;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar E.U. Iris Veliz Hume (Ex Oriente);101303;4;0;38;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar E.U. Iris Veliz Hume (Ex Oriente);101303;5;0;23;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar E.U. Iris Veliz Hume (Ex Oriente);101303;6;0;30;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Eugenio Petruccelli Astudillo (ex Punta Norte);101307;1;15;41;36.59
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Eugenio Petruccelli Astudillo (ex Punta Norte);101307;2;0;37;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Eugenio Petruccelli Astudillo (ex Punta Norte);101307;3;0;47;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Eugenio Petruccelli Astudillo (ex Punta Norte);101307;4;0;27;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Eugenio Petruccelli Astudillo (ex Punta Norte);101307;5;0;30;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Eugenio Petruccelli Astudillo (ex Punta Norte);101307;6;0;34;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Matrona Rosa Vascopé Zarzola;200866;1;11;30;36.67
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Matrona Rosa Vascopé Zarzola;200866;2;0;21;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Matrona Rosa Vascopé Zarzola;200866;3;0;28;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Matrona Rosa Vascopé Zarzola;200866;4;0;26;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Matrona Rosa Vascopé Zarzola;200866;5;0;22;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Matrona Rosa Vascopé Zarzola;200866;6;0;20;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Remigio Sapunar Marín;101305;1;0;29;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Remigio Sapunar Marín;101305;2;0;14;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Remigio Sapunar Marín;101305;3;0;35;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Remigio Sapunar Marín;101305;4;0;20;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Remigio Sapunar Marín;101305;5;0;13;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Remigio Sapunar Marín;101305;6;0;24;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Víctor Bertín Soto;101300;1;23;34;67.65
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Víctor Bertín Soto;101300;2;10;19;52.63
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Víctor Bertín Soto;101300;3;21;31;67.74
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Víctor Bertín Soto;101300;4;0;25;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Víctor Bertín Soto;101300;5;9;18;50.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Víctor Bertín Soto;101300;6;0;20;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural Poconchile;101401;1;0;2;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural Poconchile;101401;3;0;3;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural Poconchile;101401;4;0;2;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural San Miguel de Azapa;101400;1;5;18;27.78
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural San Miguel de Azapa;101400;2;0;14;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural San Miguel de Azapa;101400;3;0;21;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural San Miguel de Azapa;101400;4;0;18;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural San Miguel de Azapa;101400;5;0;13;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural San Miguel de Azapa;101400;6;0;7;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural Sobraya;101408;1;0;9;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural Sobraya;101408;2;0;8;0.0
