Mes;IdServicio;Ano;IdEstablecimiento;CodigoPrestacion;IdRegion;IdComuna;Col01;Col02;Col03;Col04;Col05;Col06;Col07;Col08;Col09;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29;Col30;Col31;Col32;Col33;Col34;Col35;Col36;Col37;Col38;Col39;Col40;Col41;Col42;Col43;Col44;Col45;Col46;Col47;Col48;Col49;Col50
5;5;2026;105101;01030100;4;4102;65;0;2;54;9;0;0;2;4;65;57;16;0;0;23;30;56;2;61;1;0;60;;0;4;16;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;5;2026;105101;29101714;4;4102;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;1;;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;5;2026;105101;01030300;4;4102;34;0;0;27;7;0;0;0;0;34;34;0;0;0;0;0;32;0;8;1;25;32;;0;3;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;5;2026;105101;24090700;4;4102;65;0;3;52;10;0;0;0;7;65;64;7;0;1;0;7;53;0;12;4;45;56;;0;3;7;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;5;2026;105101;29101716;4;4102;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;5;2026;105101;29101728;4;4102;63;0;14;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;2026;105101;29101729;4;4102;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;2026;105101;29101742;4;4102;32;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;5;2026;105101;01030100;4;4102;64;0;3;51;10;0;0;0;6;64;61;17;0;0;22;35;57;0;63;0;1;57;61;0;2;10;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;5;2026;105101;01030300;4;4102;41;0;0;28;13;0;0;0;0;41;41;0;0;0;0;;39;0;11;0;30;35;41;0;6;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;5;2026;105101;24090700;4;4102;70;0;2;48;20;0;0;0;8;70;70;10;0;3;0;17;59;1;14;1;51;59;64;0;6;7;1;0;0;1;;;;;;;;;;;;;;;;;;;;
1;5;2026;105101;29101742;4;4102;33;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;2026;105101;01030100;4;4102;48;0;3;36;9;0;0;0;4;48;33;12;0;0;23;22;42;0;43;0;2;44;44;0;3;13;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;5;2026;105101;01030300;4;4102;38;0;1;26;11;0;0;0;0;38;32;0;0;1;0;0;31;0;6;0;31;32;37;0;4;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;5;2026;105101;24090700;4;4102;50;0;1;40;9;0;1;1;7;50;44;5;0;1;0;11;43;0;9;1;35;48;43;0;0;10;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;5;2026;105101;29101728;4;4102;48;0;7;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;2026;105101;29101728;4;4102;61;0;8;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;2026;105101;29101729;4;4102;2;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;2026;105101;29101742;4;4102;44;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;2026;105101;01030100;4;4102;64;0;7;48;9;0;0;0;5;65;57;11;0;0;27;31;61;0;60;0;3;59;62;0;2;11;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;5;2026;105101;29101714;4;4102;2;0;0;2;0;0;0;0;0;2;2;1;0;0;1;1;2;1;1;0;43;2;2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;5;2026;105101;01030300;4;4102;44;0;0;27;17;0;0;0;1;44;43;0;0;1;0;0;39;0;5;1;37;39;42;0;3;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;5;2026;105101;24090700;4;4102;56;2;4;40;10;0;0;0;11;56;55;5;0;1;0;10;52;2;5;4;;37;45;0;2;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;5;2026;105101;29101715;4;4102;1;;;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;5;2026;105101;29101728;4;4102;147;0;26;121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;5;2026;105101;29101729;4;4102;24;0;4;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2026;105101;01030100;4;4102;70;1;5;57;7;0;1;0;3;70;59;10;0;0;32;38;65;1;64;0;4;65;;0;19;7;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;5;2026;105101;01030300;4;4102;46;0;0;27;19;0;0;0;5;46;44;0;0;0;0;0;41;0;5;1;39;42;;0;9;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;5;2026;105101;24090700;4;4102;53;0;0;40;13;0;0;0;8;53;49;6;0;5;0;14;44;1;6;5;39;43;;0;8;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;5;2026;105101;29101728;4;4102;68;1;10;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2026;105101;29101729;4;4102;2;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2026;105101;29101742;4;4102;46;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;2026;105101;29101715;4;4102;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;5;2026;105101;29101728;4;4102;70;0;11;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;2026;105101;29101729;4;4102;2;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;2026;105101;29101742;4;4102;48;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;2026;105101;01030100;4;4102;73;0;3;54;16;0;0;0;5;72;57;13;0;0;25;45;68;1;67;0;3;67;68;0;10;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;5;2026;105101;29101714;4;4102;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;5;2026;105101;01030300;4;4102;49;0;1;37;11;0;0;0;4;49;48;0;0;0;0;0;42;0;5;4;40;36;45;0;6;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;5;2026;105101;24090700;4;4102;66;0;2;49;15;0;0;2;7;66;61;2;0;4;0;16;50;0;5;2;53;54;56;0;10;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;5;2026;105106;01030100;4;4103;1;;;1;;0;0;0;0;1;;1;;;;;1;;1;;;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;5;2026;105106;29101728;4;4103;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;2026;105106;01030100;4;4103;;;;;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;5;2026;105107;29101728;4;4106;3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;2026;105107;29101729;4;4106;3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;2026;105107;01030100;4;4106;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;3;0;3;0;0;3;3;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;5;2026;105107;29101728;4;4106;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;2026;105107;29101729;4;4106;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;2026;105107;01030100;4;4106;1;;;1;;;;;;;;;;;;1;1;;1;;;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;5;2026;105107;29101728;4;4106;2;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;2026;105107;29101729;4;4106;2;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;2026;105107;01030100;4;4106;2;;;;2;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;2;2;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;5;2026;105103;24090700;4;4201;9;0;0;7;2;0;0;0;3;7;9;0;0;0;0;3;4;0;0;0;4;0;3;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;5;2026;105103;29101728;4;4201;14;0;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;2026;105103;29101729;4;4201;14;0;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2026;105103;29101742;4;4201;10;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2026;105103;01030100;4;4201;14;0;0;10;4;0;0;0;3;14;10;0;0;0;4;9;10;0;12;0;1;10;10;0;2;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;5;2026;105103;01030300;4;4201;9;0;0;5;4;0;0;0;0;9;9;0;0;0;0;0;9;0;0;0;8;2;7;0;0;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;5;2026;105103;24090700;4;4201;7;0;0;5;2;0;0;0;2;6;7;0;0;0;0;3;3;0;0;1;5;1;5;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;5;2026;105103;29101728;4;4201;14;0;5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;2026;105103;29101729;4;4201;14;0;5;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;2026;105103;29101742;4;4201;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;2026;105103;01030100;4;4201;15;0;0;12;3;0;0;0;2;15;12;0;0;0;2;8;10;0;12;0;1;11;12;0;1;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;5;2026;105103;01030300;4;4201;14;0;0;9;5;0;0;0;0;14;14;0;0;0;0;0;11;0;0;0;11;6;12;0;0;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;5;2026;105103;24090700;4;4201;7;0;0;5;2;0;0;0;2;7;7;0;0;0;0;4;4;0;0;0;4;3;5;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;5;2026;105103;29101742;4;4201;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;2026;105103;01030100;4;4201;15;0;1;14;0;0;0;0;1;15;13;0;0;0;1;12;12;0;13;0;0;10;12;0;2;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;5;2026;105103;01030300;4;4201;9;1;0;3;5;0;0;0;1;8;9;0;0;0;0;0;7;0;0;0;7;4;5;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;5;2026;105103;29101742;4;4201;8;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;2026;105103;01030100;4;4201;13;0;1;9;3;0;0;0;1;13;9;0;0;1;1;4;9;0;11;0;1;11;10;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;5;2026;105103;01030300;4;4201;9;0;0;6;3;0;0;0;0;9;9;0;0;0;0;0;6;0;0;0;6;2;8;0;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;5;2026;105103;24090700;4;4201;15;1;1;8;5;0;0;0;3;13;15;0;0;0;0;1;10;0;0;0;12;1;9;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;5;2026;105103;29101728;4;4201;11;0;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;2026;105103;29101729;4;4201;11;0;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2026;105103;29101717;4;4201;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;5;2026;105103;29101718;4;4201;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;5;2026;105103;29101728;4;4201;13;0;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2026;105103;29101729;4;4201;13;0;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;2026;105103;01030100;4;4201;6;0;0;5;1;0;0;0;1;5;4;0;0;0;1;5;3;1;3;0;1;2;3;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;5;2026;105103;01030300;4;4201;10;0;0;8;2;0;0;0;1;10;10;0;0;0;0;0;9;0;1;0;7;3;7;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;5;2026;105103;24090700;4;4201;14;0;0;12;2;0;0;0;4;12;14;0;0;0;0;3;10;1;0;1;8;1;7;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;5;2026;105103;24090700;4;4201;12;0;3;5;4;0;0;0;0;12;12;0;0;0;0;0;9;0;1;1;5;1;8;0;0;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;5;2026;105103;29101742;4;4201;10;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;5;2026;105103;01030100;4;4201;16;0;0;14;2;0;0;0;1;16;11;0;0;0;1;7;14;0;11;0;3;13;15;0;1;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;5;2026;105103;01030300;4;4201;10;0;1;6;3;0;0;0;0;10;10;0;0;0;0;0;10;0;0;0;5;3;9;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;5;2026;105103;29101728;4;4201;14;0;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;5;2026;105103;29101729;4;4201;14;0;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;2026;105103;29101728;4;4201;5;0;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;2026;105103;29101729;4;4201;5;0;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;24;2026;124105;29101728;10;10101;122;0;30;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;24;2026;124105;29101729;10;10101;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;24;2026;124105;29101715;10;10101;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;24;2026;124105;29101728;10;10101;153;0;35;118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;24;2026;124105;29101728;10;10101;151;1;26;124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;24;2026;124105;29101742;10;10101;25;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;24;2026;124105;01030100;10;10101;142;1;45;112;25;0;1;3;11;128;122;16;3;0;27;60;125;1;129;1;106;125;129;3;9;11;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;24;2026;124105;29101714;10;10101;10;0;1;8;1;0;0;0;1;10;10;1;0;0;4;6;6;0;7;0;7;6;6;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;24;2026;124105;01030300;10;10101;27;0;0;20;7;0;0;0;2;17;28;0;0;0;0;0;13;1;14;1;7;0;17;0;3;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;24;2026;124105;24090700;10;10101;56;0;1;43;12;0;1;2;6;27;53;2;0;3;0;3;35;0;26;0;12;0;28;1;7;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;24;2026;124105;29101742;10;10101;33;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;24;2026;124105;01030100;10;10101;149;0;8;111;29;0;0;0;12;141;131;28;2;0;34;81;127;4;123;3;107;128;128;1;19;8;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;24;2026;124105;29101714;10;10101;4;0;0;4;0;0;0;0;0;4;4;1;1;0;3;1;3;0;2;0;3;3;3;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;24;2026;124105;01030300;10;10101;33;0;3;20;10;0;0;0;1;10;32;1;0;0;0;1;23;0;23;0;10;1;23;0;3;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;24;2026;124105;24090700;10;10101;47;0;4;31;12;0;1;7;7;10;43;1;0;5;0;3;17;0;17;0;5;0;17;0;3;9;0;1;0;0;;;;;;;;;;;;;;;;;;;;
4;24;2026;124105;29101728;10;10101;126;0;22;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;24;2026;124105;29101729;10;10101;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;24;2026;124105;29101742;10;10101;35;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;24;2026;124105;01030100;10;10101;123;0;2;96;25;0;0;1;11;119;107;22;0;0;37;60;114;3;110;3;97;114;114;1;13;16;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;24;2026;124105;29101714;10;10101;4;0;0;4;0;0;0;0;0;4;4;2;0;0;1;3;3;0;3;0;4;3;3;0;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;24;2026;124105;01030300;10;10101;35;0;1;21;13;0;0;0;1;26;35;0;0;0;0;0;26;0;15;0;9;0;5;5;0;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;24;2026;124105;24090700;10;10101;67;0;1;46;16;0;1;0;4;40;65;3;0;2;0;8;34;1;17;0;6;0;7;0;6;8;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;24;2026;124105;29101715;10;10101;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;24;2026;124105;29101718;10;10101;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;24;2026;124105;29101742;10;10101;45;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;24;2026;124105;01030100;10;10101;128;0;5;103;20;0;0;2;12;125;99;15;0;0;34;52;112;2;113;2;95;112;111;1;9;12;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;24;2026;124105;29101714;10;10101;3;0;1;2;0;0;0;0;0;3;3;0;0;0;1;2;2;0;1;0;1;1;2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;24;2026;124105;01030300;10;10101;45;0;1;34;10;0;0;1;4;31;45;0;0;0;0;0;23;2;18;2;9;0;21;0;7;7;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;24;2026;124105;24090700;10;10101;64;0;3;38;23;0;3;4;13;48;60;0;0;3;0;3;23;0;20;0;10;0;21;0;9;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;24;2026;124105;29101715;10;10101;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;24;2026;124105;29101716;10;10101;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;24;2026;124105;29101728;10;10101;144;0;35;109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;24;2026;124105;29101742;10;10101;37;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;24;2026;124105;01030100;10;10101;143;0;10;109;26;0;0;1;10;134;125;39;2;0;40;86;133;4;127;4;109;41;133;0;16;16;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;24;2026;124105;29101714;10;10101;2;0;0;1;1;0;0;0;0;2;2;1;0;0;0;1;2;0;2;0;2;2;2;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;24;2026;124105;01030300;10;10101;38;0;0;19;15;0;0;0;38;0;38;0;0;0;0;0;21;0;11;0;3;1;23;1;1;4;1;0;0;0;;;;;;;;;;;;;;;;;;;;
5;24;2026;124105;24090700;10;10101;67;0;2;51;14;0;0;1;17;46;66;0;0;2;0;0;33;8;16;0;5;0;24;0;0;6;3;0;0;0;;;;;;;;;;;;;;;;;;;;
6;24;2026;124105;01030100;10;10101;139;0;9;104;26;0;1;0;16;135;123;31;2;0;30;72;120;3;123;2;100;120;120;3;10;13;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;24;2026;124105;29101714;10;10101;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;24;2026;124105;01030300;10;10101;48;0;0;25;23;0;0;3;1;20;48;0;0;1;0;0;35;1;15;0;1;0;35;0;4;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;24;2026;124105;24090700;10;10101;57;1;5;42;10;0;2;5;9;35;57;2;0;1;0;4;39;3;23;2;9;0;39;0;7;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;24;2026;124105;29101728;10;10101;137;1;37;99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;24;2026;124105;29101715;10;10101;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;24;2026;124105;29101718;10;10101;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;10;2026;110100;29101742;13;13101;28;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;10;2026;110100;01030100;13;13101;117;1;9;87;20;;1;2;16;118;104;;;;6;83;107;7;91;;21;92;112;;5;38;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;10;2026;110100;29101714;13;13101;8;;;5;3;;;;;8;8;;;;;4;4;;3;;3;1;4;;1;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;10;2026;110100;01030300;13;13101;32;;2;20;10;;;;1;30;29;;;3;;;25;;15;;3;5;13;;3;14;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;10;2026;110100;24090700;13;13101;55;;3;36;16;;2;3;17;50;52;;;3;;2;34;;12;;10;4;22;;3;15;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;10;2026;110100;29101716;13;13101;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;10;2026;110100;29101718;13;13101;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;10;2026;110100;29101728;13;13101;94;0;29;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;10;2026;110100;29101729;13;13101;3;0;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;20;2026;120101;29101715;8;8301;1;0;0;1;0;;;;;1;;;;;;;;;;;;1;1;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;20;2026;120101;29101728;8;8301;85;0;18;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;20;2026;120101;29101742;8;8301;24;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;20;2026;120101;01030100;8;8301;89;1;2;66;21;;;;10;;52;;;;60;59;81;1;85;1;18;83;83;;7;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;20;2026;120101;29101714;8;8301;1;0;0;0;1;;;;0;;1;;;;;1;1;0;1;0;1;1;0;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;20;2026;120101;01030300;8;8301;23;0;0;16;7;;;;1;;23;;1;;;1;19;0;22;1;11;20;21;;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;20;2026;120101;24090700;8;8301;50;0;0;45;5;;;2;5;;49;;;1;;14;31;1;42;1;23;42;43;;0;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;25;2026;125100;29101742;11;11101;16;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;2026;103100;29101728;2;2101;104;1;15;88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;2026;103100;29101729;2;2101;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;3;2026;103100;29101728;2;2101;100;0;16;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;3;2026;103100;29101729;2;2101;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;3;2026;103100;01030100;2;2101;103;0;5;89;9;0;0;0;7;103;86;0;0;0;3;69;85;4;96;0;23;79;100;0;10;66;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;3;2026;103100;29101714;2;2101;2;0;0;2;0;0;0;0;0;2;2;0;0;0;0;1;0;0;1;0;0;0;1;0;0;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;3;2026;103100;01030300;2;2101;31;0;0;18;13;0;1;0;0;31;31;0;0;0;0;0;0;0;26;0;0;0;28;0;1;20;0;0;0;0;;;;;;;;;;;;;;;;;;;;
