Region;Servicio de salud;Comuna;Establecimiento;CodigoEstablecimiento;Mes;Numerador;Denominador;PorcentajeCumplimiento
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Rengo;Hospital Dr. Ricardo Valenzuela Sáez (Rengo);115104;6;57;65;87.69
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Hospital San Juan de Dios de San Fernando;115107;1;64;77;83.12
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Hospital San Juan de Dios de San Fernando;115107;2;72;75;96.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Hospital San Juan de Dios de San Fernando;115107;3;55;59;93.22
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Hospital San Juan de Dios de San Fernando;115107;4;70;73;95.89
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Hospital San Juan de Dios de San Fernando;115107;5;60;65;92.31
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Fernando;Hospital San Juan de Dios de San Fernando;115107;6;57;63;90.48
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Hospital San Vicente de Tagua -Tagua;115105;1;14;10;140.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Hospital San Vicente de Tagua -Tagua;115105;2;6;3;200.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Hospital San Vicente de Tagua -Tagua;115105;3;6;6;100.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Hospital San Vicente de Tagua -Tagua;115105;4;5;3;166.67
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Hospital San Vicente de Tagua -Tagua;115105;5;10;5;200.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;San Vicente;Hospital San Vicente de Tagua -Tagua;115105;6;6;4;150.0
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Hospital de Santa Cruz;115110;1;64;68;94.12
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Hospital de Santa Cruz;115110;2;56;60;93.33
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Hospital de Santa Cruz;115110;3;67;70;95.71
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Hospital de Santa Cruz;115110;4;61;64;95.31
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Hospital de Santa Cruz;115110;5;50;52;96.15
Libertador Gral. B. O'Higgins;Servicio de Salud Del Libertador B.O'Higgins;Santa Cruz;Hospital de Santa Cruz;115110;6;57;60;95.0
Los Lagos;Servicio de Salud Chiloé;Ancud;Hospital de Ancud;133155;1;13;30;43.33
Los Lagos;Servicio de Salud Chiloé;Ancud;Hospital de Ancud;133155;2;17;16;106.25
Los Lagos;Servicio de Salud Chiloé;Ancud;Hospital de Ancud;133155;3;23;19;121.05
Los Lagos;Servicio de Salud Chiloé;Ancud;Hospital de Ancud;133155;4;20;20;100.0
Los Lagos;Servicio de Salud Chiloé;Ancud;Hospital de Ancud;133155;5;28;20;140.0
Los Lagos;Servicio de Salud Chiloé;Ancud;Hospital de Ancud;133155;6;26;22;118.18
Los Lagos;Servicio de Salud Chiloé;Castro;Hospital de Castro;133150;1;51;55;92.73
Los Lagos;Servicio de Salud Chiloé;Castro;Hospital de Castro;133150;2;30;62;48.39
Los Lagos;Servicio de Salud Chiloé;Castro;Hospital de Castro;133150;3;62;66;93.94
Los Lagos;Servicio de Salud Chiloé;Castro;Hospital de Castro;133150;4;100;66;151.52
Los Lagos;Servicio de Salud Chiloé;Castro;Hospital de Castro;133150;5;62;66;93.94
Los Lagos;Servicio de Salud Chiloé;Castro;Hospital de Castro;133150;6;65;66;98.48
Los Lagos;Servicio de Salud Chiloé;Quellón;Hospital de Quellón;133165;1;8;16;50.0
Los Lagos;Servicio de Salud Chiloé;Quellón;Hospital de Quellón;133165;2;17;18;94.44
Los Lagos;Servicio de Salud Chiloé;Quellón;Hospital de Quellón;133165;3;16;19;84.21
Los Lagos;Servicio de Salud Chiloé;Quellón;Hospital de Quellón;133165;4;11;12;91.67
Los Lagos;Servicio de Salud Chiloé;Quellón;Hospital de Quellón;133165;5;20;22;90.91
Los Lagos;Servicio de Salud Chiloé;Quellón;Hospital de Quellón;133165;6;38;21;180.95
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Hospital de Calbuco;124130;1;0;1;0.0
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Hospital de Calbuco;124130;2;1;1;100.0
Los Lagos;Servicio de Salud Del Reloncaví;Calbuco;Hospital de Calbuco;124130;5;2;1;200.0
Los Lagos;Servicio de Salud Del Reloncaví;Frutillar;Hospital de Frutillar;124115;3;1;0;
Los Lagos;Servicio de Salud Del Reloncaví;Frutillar;Hospital de Frutillar;124115;6;1;0;
Los Lagos;Servicio de Salud Del Reloncaví;Futaleufú;Hospital de Futaleufú;124145;6;1;0;
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Hospital de Puerto Montt;124105;1;225;234;96.15
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Hospital de Puerto Montt;124105;2;225;240;93.75
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Hospital de Puerto Montt;124105;3;229;237;96.62
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Hospital de Puerto Montt;124105;4;225;229;98.25
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Hospital de Puerto Montt;124105;5;245;252;97.22
Los Lagos;Servicio de Salud Del Reloncaví;Puerto Montt;Hospital de Puerto Montt;124105;6;137;247;55.47
Los Lagos;Servicio de Salud Osorno;Osorno;Hospital Base San José de Osorno;123100;1;109;123;88.62
Los Lagos;Servicio de Salud Osorno;Osorno;Hospital Base San José de Osorno;123100;2;92;102;90.2
Los Lagos;Servicio de Salud Osorno;Osorno;Hospital Base San José de Osorno;123100;3;107;119;89.92
Los Lagos;Servicio de Salud Osorno;Osorno;Hospital Base San José de Osorno;123100;4;102;118;86.44
Los Lagos;Servicio de Salud Osorno;Osorno;Hospital Base San José de Osorno;123100;5;117;130;90.0
Los Lagos;Servicio de Salud Osorno;Osorno;Hospital Base San José de Osorno;123100;6;93;100;93.0
Los Ríos;Servicio de Salud Los Rios;La Unión;Hospital Juan Morey (La Unión);122104;1;5;5;100.0
Los Ríos;Servicio de Salud Los Rios;La Unión;Hospital Juan Morey (La Unión);122104;2;2;3;66.67
Los Ríos;Servicio de Salud Los Rios;La Unión;Hospital Juan Morey (La Unión);122104;3;1;1;100.0
Los Ríos;Servicio de Salud Los Rios;La Unión;Hospital Juan Morey (La Unión);122104;4;3;3;100.0
Los Ríos;Servicio de Salud Los Rios;La Unión;Hospital Juan Morey (La Unión);122104;5;6;6;100.0
Los Ríos;Servicio de Salud Los Rios;La Unión;Hospital Juan Morey (La Unión);122104;6;4;4;100.0
Los Ríos;Servicio de Salud Los Rios;Lanco;Hospital de Lanco;122103;1;1;1;100.0
Los Ríos;Servicio de Salud Los Rios;Los Lagos;Hospital de Los Lagos;122102;1;1;1;100.0
Los Ríos;Servicio de Salud Los Rios;Los Lagos;Hospital de Los Lagos;122102;2;2;2;100.0
Los Ríos;Servicio de Salud Los Rios;Los Lagos;Hospital de Los Lagos;122102;4;2;2;100.0
Los Ríos;Servicio de Salud Los Rios;Los Lagos;Hospital de Los Lagos;122102;5;2;1;200.0
Los Ríos;Servicio de Salud Los Rios;Mariquina;Hospital Santa Elisa de San José de la Mariquina;122200;1;1;1;100.0
Los Ríos;Servicio de Salud Los Rios;Mariquina;Hospital Santa Elisa de San José de la Mariquina;122200;2;1;1;100.0
Los Ríos;Servicio de Salud Los Rios;Mariquina;Hospital Santa Elisa de San José de la Mariquina;122200;3;5;5;100.0
Los Ríos;Servicio de Salud Los Rios;Mariquina;Hospital Santa Elisa de San José de la Mariquina;122200;4;1;1;100.0
Los Ríos;Servicio de Salud Los Rios;Mariquina;Hospital Santa Elisa de San José de la Mariquina;122200;5;1;2;50.0
Los Ríos;Servicio de Salud Los Rios;Mariquina;Hospital Santa Elisa de San José de la Mariquina;122200;6;3;3;100.0
Los Ríos;Servicio de Salud Los Rios;Paillaco;Hospital de Paillaco;122106;1;2;3;66.67
Los Ríos;Servicio de Salud Los Rios;Paillaco;Hospital de Paillaco;122106;2;8;4;200.0
Los Ríos;Servicio de Salud Los Rios;Paillaco;Hospital de Paillaco;122106;3;8;4;200.0
Los Ríos;Servicio de Salud Los Rios;Paillaco;Hospital de Paillaco;122106;4;2;1;200.0
Los Ríos;Servicio de Salud Los Rios;Paillaco;Hospital de Paillaco;122106;5;3;2;150.0
Los Ríos;Servicio de Salud Los Rios;Paillaco;Hospital de Paillaco;122106;6;3;2;150.0
Los Ríos;Servicio de Salud Los Rios;Panguipulli;Hospital de Panguipulli;122201;1;2;4;50.0
Los Ríos;Servicio de Salud Los Rios;Panguipulli;Hospital de Panguipulli;122201;2;2;2;100.0
Los Ríos;Servicio de Salud Los Rios;Panguipulli;Hospital de Panguipulli;122201;3;6;6;100.0
Los Ríos;Servicio de Salud Los Rios;Panguipulli;Hospital de Panguipulli;122201;4;2;1;200.0
Los Ríos;Servicio de Salud Los Rios;Panguipulli;Hospital de Panguipulli;122201;5;6;3;200.0
Los Ríos;Servicio de Salud Los Rios;Panguipulli;Hospital de Panguipulli;122201;6;1;2;50.0
Los Ríos;Servicio de Salud Los Rios;Río Bueno;Hospital de Río Bueno;122105;2;1;2;50.0
Los Ríos;Servicio de Salud Los Rios;Río Bueno;Hospital de Río Bueno;122105;3;0;1;0.0
Los Ríos;Servicio de Salud Los Rios;Río Bueno;Hospital de Río Bueno;122105;5;4;2;200.0
Los Ríos;Servicio de Salud Los Rios;Río Bueno;Hospital de Río Bueno;122105;6;1;1;100.0
Los Ríos;Servicio de Salud Los Rios;Valdivia;Hospital Base Valdivia;122100;1;157;140;112.14
Los Ríos;Servicio de Salud Los Rios;Valdivia;Hospital Base Valdivia;122100;2;113;115;98.26
Los Ríos;Servicio de Salud Los Rios;Valdivia;Hospital Base Valdivia;122100;3;196;142;138.03
Los Ríos;Servicio de Salud Los Rios;Valdivia;Hospital Base Valdivia;122100;4;139;155;89.68
Los Ríos;Servicio de Salud Los Rios;Valdivia;Hospital Base Valdivia;122100;5;117;145;80.69
Los Ríos;Servicio de Salud Los Rios;Valdivia;Hospital Base Valdivia;122100;6;113;137;82.48
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Natales;Hospital Dr. Augusto Essmann Burgos ( Natales);126101;1;13;14;92.86
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Natales;Hospital Dr. Augusto Essmann Burgos ( Natales);126101;2;11;11;100.0
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Natales;Hospital Dr. Augusto Essmann Burgos ( Natales);126101;3;15;15;100.0
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Natales;Hospital Dr. Augusto Essmann Burgos ( Natales);126101;4;17;19;89.47
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Natales;Hospital Dr. Augusto Essmann Burgos ( Natales);126101;5;14;14;100.0
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Natales;Hospital Dr. Augusto Essmann Burgos ( Natales);126101;6;17;17;100.0
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Punta Arenas;Hospital Clínico de Magallanes Dr. Lautaro Navarro Avaria;126100;1;85;60;141.67
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Punta Arenas;Hospital Clínico de Magallanes Dr. Lautaro Navarro Avaria;126100;2;55;57;96.49
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Punta Arenas;Hospital Clínico de Magallanes Dr. Lautaro Navarro Avaria;126100;3;63;67;94.03
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Punta Arenas;Hospital Clínico de Magallanes Dr. Lautaro Navarro Avaria;126100;4;59;61;96.72
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Punta Arenas;Hospital Clínico de Magallanes Dr. Lautaro Navarro Avaria;126100;5;55;61;90.16
Magallanes y de la Antártica Chilena;Servicio de Salud Magallanes;Punta Arenas;Hospital Clínico de Magallanes Dr. Lautaro Navarro Avaria;126100;6;97;70;138.57
Maule;Servicio de Salud Del Maule;Cauquenes;Hospital San Juan de Dios (Cauquenes);116111;1;4;5;80.0
Maule;Servicio de Salud Del Maule;Cauquenes;Hospital San Juan de Dios (Cauquenes);116111;2;5;6;83.33
Maule;Servicio de Salud Del Maule;Cauquenes;Hospital San Juan de Dios (Cauquenes);116111;3;13;14;92.86
Maule;Servicio de Salud Del Maule;Cauquenes;Hospital San Juan de Dios (Cauquenes);116111;4;8;8;100.0
Maule;Servicio de Salud Del Maule;Cauquenes;Hospital San Juan de Dios (Cauquenes);116111;5;8;9;88.89
Maule;Servicio de Salud Del Maule;Cauquenes;Hospital San Juan de Dios (Cauquenes);116111;6;10;11;90.91
Maule;Servicio de Salud Del Maule;Constitución;Hospital de Constitución;116107;1;3;4;75.0
Maule;Servicio de Salud Del Maule;Constitución;Hospital de Constitución;116107;2;0;3;0.0
Maule;Servicio de Salud Del Maule;Constitución;Hospital de Constitución;116107;3;5;4;125.0
Maule;Servicio de Salud Del Maule;Constitución;Hospital de Constitución;116107;4;2;2;100.0
Maule;Servicio de Salud Del Maule;Constitución;Hospital de Constitución;116107;5;8;7;114.29
Maule;Servicio de Salud Del Maule;Constitución;Hospital de Constitución;116107;6;6;4;150.0
Maule;Servicio de Salud Del Maule;Curepto;Hospital de Curepto;116106;6;2;2;100.0
Maule;Servicio de Salud Del Maule;Curicó;Hospital San Juan de Dios (Curicó);116100;1;182;189;96.3
Maule;Servicio de Salud Del Maule;Curicó;Hospital San Juan de Dios (Curicó);116100;2;164;173;94.8
Maule;Servicio de Salud Del Maule;Curicó;Hospital San Juan de Dios (Curicó);116100;3;163;167;97.6
Maule;Servicio de Salud Del Maule;Curicó;Hospital San Juan de Dios (Curicó);116100;4;147;153;96.08
Maule;Servicio de Salud Del Maule;Curicó;Hospital San Juan de Dios (Curicó);116100;5;193;195;98.97
Maule;Servicio de Salud Del Maule;Curicó;Hospital San Juan de Dios (Curicó);116100;6;166;171;97.08
Maule;Servicio de Salud Del Maule;Licantén;Hospital de Licantén;116104;2;1;1;100.0
Maule;Servicio de Salud Del Maule;Linares;Hospital Presidente Carlos Ibáñez del Campo (Linares);116108;1;97;120;80.83
Maule;Servicio de Salud Del Maule;Linares;Hospital Presidente Carlos Ibáñez del Campo (Linares);116108;2;86;107;80.37
Maule;Servicio de Salud Del Maule;Linares;Hospital Presidente Carlos Ibáñez del Campo (Linares);116108;3;112;130;86.15
Maule;Servicio de Salud Del Maule;Linares;Hospital Presidente Carlos Ibáñez del Campo (Linares);116108;4;103;118;87.29
Maule;Servicio de Salud Del Maule;Linares;Hospital Presidente Carlos Ibáñez del Campo (Linares);116108;5;92;113;81.42
Maule;Servicio de Salud Del Maule;Linares;Hospital Presidente Carlos Ibáñez del Campo (Linares);116108;6;84;105;80.0
Maule;Servicio de Salud Del Maule;Parral;Hospital San José (Parral);116110;1;0;10;0.0
Maule;Servicio de Salud Del Maule;Parral;Hospital San José (Parral);116110;2;3;2;150.0
Maule;Servicio de Salud Del Maule;Parral;Hospital San José (Parral);116110;3;8;8;100.0
Maule;Servicio de Salud Del Maule;Parral;Hospital San José (Parral);116110;4;6;12;50.0
Maule;Servicio de Salud Del Maule;Parral;Hospital San José (Parral);116110;5;18;15;120.0
Maule;Servicio de Salud Del Maule;Parral;Hospital San José (Parral);116110;6;4;10;40.0
Maule;Servicio de Salud Del Maule;San Javier;Hospital Dr. Abel Fuentealba Lagos de San Javier;116109;1;6;10;60.0
Maule;Servicio de Salud Del Maule;San Javier;Hospital Dr. Abel Fuentealba Lagos de San Javier;116109;2;4;4;100.0
Maule;Servicio de Salud Del Maule;San Javier;Hospital Dr. Abel Fuentealba Lagos de San Javier;116109;3;9;9;100.0
Maule;Servicio de Salud Del Maule;San Javier;Hospital Dr. Abel Fuentealba Lagos de San Javier;116109;4;2;2;100.0
Maule;Servicio de Salud Del Maule;San Javier;Hospital Dr. Abel Fuentealba Lagos de San Javier;116109;5;0;7;0.0
Maule;Servicio de Salud Del Maule;San Javier;Hospital Dr. Abel Fuentealba Lagos de San Javier;116109;6;3;11;27.27
Maule;Servicio de Salud Del Maule;Talca;Hospital Dr. César Garavagno Burotto (Talca);116105;1;339;359;94.43
Maule;Servicio de Salud Del Maule;Talca;Hospital Dr. César Garavagno Burotto (Talca);116105;2;248;269;92.19
Maule;Servicio de Salud Del Maule;Talca;Hospital Dr. César Garavagno Burotto (Talca);116105;3;333;358;93.02
Maule;Servicio de Salud Del Maule;Talca;Hospital Dr. César Garavagno Burotto (Talca);116105;4;372;324;114.81
Maule;Servicio de Salud Del Maule;Talca;Hospital Dr. César Garavagno Burotto (Talca);116105;5;305;332;91.87
Maule;Servicio de Salud Del Maule;Talca;Hospital Dr. César Garavagno Burotto (Talca);116105;6;271;296;91.55
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Hospital Clínico Metropolitano El Carmen Doctor Luis Valentín Ferrada;111101;1;183;189;96.83
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Hospital Clínico Metropolitano El Carmen Doctor Luis Valentín Ferrada;111101;2;175;177;98.87
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Hospital Clínico Metropolitano El Carmen Doctor Luis Valentín Ferrada;111101;3;209;217;96.31
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Hospital Clínico Metropolitano El Carmen Doctor Luis Valentín Ferrada;111101;4;161;168;95.83
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Hospital Clínico Metropolitano El Carmen Doctor Luis Valentín Ferrada;111101;5;197;204;96.57
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Maipú;Hospital Clínico Metropolitano El Carmen Doctor Luis Valentín Ferrada;111101;6;97;185;52.43
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Hospital Clínico San Borja Arriarán;111100;1;240;269;89.22
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Hospital Clínico San Borja Arriarán;111100;2;181;225;80.44
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Hospital Clínico San Borja Arriarán;111100;3;224;242;92.56
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Hospital Clínico San Borja Arriarán;111100;4;216;235;91.91
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Hospital Clínico San Borja Arriarán;111100;5;247;269;91.82
Metropolitana de Santiago;Servicio de Salud Metropolitano Central;Santiago;Hospital Clínico San Borja Arriarán;111100;6;220;241;91.29
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Colina;SAR Colina;109810;2;2;2;100.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Colina;SAR Colina;109810;4;0;1;0.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Colina;SAR Colina;109810;5;0;1;0.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Independencia;Complejo Hospitalario San José (Santiago, Independencia);109100;1;321;373;86.06
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Independencia;Complejo Hospitalario San José (Santiago, Independencia);109100;2;323;354;91.24
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Independencia;Complejo Hospitalario San José (Santiago, Independencia);109100;3;358;373;95.98
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Independencia;Complejo Hospitalario San José (Santiago, Independencia);109100;4;362;388;93.3
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Independencia;Complejo Hospitalario San José (Santiago, Independencia);109100;5;362;393;92.11
Metropolitana de Santiago;Servicio de Salud Metropolitano Norte;Independencia;Complejo Hospitalario San José (Santiago, Independencia);109100;6;317;347;91.35
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Cerro Navia;Hospital  Félix Bulnes Cerda;110120;1;207;216;95.83
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Cerro Navia;Hospital  Félix Bulnes Cerda;110120;2;183;194;94.33
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Cerro Navia;Hospital  Félix Bulnes Cerda;110120;3;114;217;52.53
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Cerro Navia;Hospital  Félix Bulnes Cerda;110120;4;215;232;92.67
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Cerro Navia;Hospital  Félix Bulnes Cerda;110120;5;232;232;100.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Cerro Navia;Hospital  Félix Bulnes Cerda;110120;6;213;217;98.16
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Melipilla;Hospital San José (Melipilla);110150;1;104;109;95.41
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Melipilla;Hospital San José (Melipilla);110150;2;34;100;34.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Melipilla;Hospital San José (Melipilla);110150;3;145;120;120.83
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Melipilla;Hospital San José (Melipilla);110150;4;121;125;96.8
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Melipilla;Hospital San José (Melipilla);110150;5;108;117;92.31
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Melipilla;Hospital San José (Melipilla);110150;6;109;113;96.46
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Peñaflor;Hospital de Peñaflor;110140;1;2;2;100.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Peñaflor;Hospital de Peñaflor;110140;2;2;2;100.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Peñaflor;Hospital de Peñaflor;110140;3;7;7;100.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Peñaflor;Hospital de Peñaflor;110140;4;4;10;40.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Peñaflor;Hospital de Peñaflor;110140;5;2;3;66.67
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Peñaflor;Hospital de Peñaflor;110140;6;6;8;75.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Santiago;Hospital San Juan de Dios (Santiago, Santiago);110100;1;184;194;94.85
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Santiago;Hospital San Juan de Dios (Santiago, Santiago);110100;2;156;162;96.3
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Santiago;Hospital San Juan de Dios (Santiago, Santiago);110100;3;204;212;96.23
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Santiago;Hospital San Juan de Dios (Santiago, Santiago);110100;4;238;195;122.05
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Santiago;Hospital San Juan de Dios (Santiago, Santiago);110100;5;164;168;97.62
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Santiago;Hospital San Juan de Dios (Santiago, Santiago);110100;6;155;163;95.09
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Talagante;Hospital Adalberto Steeger (Talagante);110130;1;36;76;47.37
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Talagante;Hospital Adalberto Steeger (Talagante);110130;2;31;67;46.27
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Talagante;Hospital Adalberto Steeger (Talagante);110130;3;37;90;41.11
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Talagante;Hospital Adalberto Steeger (Talagante);110130;4;42;88;47.73
Metropolitana de Santiago;Servicio de Salud Metropolitano Occidente;Talagante;Hospital Adalberto Steeger (Talagante);110130;5;45;81;55.56
Metropolitana de Santiago;Servicio de Salud Metropolitano Oriente;Peñalolén;Hospital Dr. Luis Tisné B. (Santiago, Peñalolén);112101;1;242;258;93.8
Metropolitana de Santiago;Servicio de Salud Metropolitano Oriente;Peñalolén;Hospital Dr. Luis Tisné B. (Santiago, Peñalolén);112101;2;195;203;96.06
Metropolitana de Santiago;Servicio de Salud Metropolitano Oriente;Peñalolén;Hospital Dr. Luis Tisné B. (Santiago, Peñalolén);112101;3;243;255;95.29
Metropolitana de Santiago;Servicio de Salud Metropolitano Oriente;Peñalolén;Hospital Dr. Luis Tisné B. (Santiago, Peñalolén);112101;4;231;244;94.67
Metropolitana de Santiago;Servicio de Salud Metropolitano Oriente;Peñalolén;Hospital Dr. Luis Tisné B. (Santiago, Peñalolén);112101;5;257;264;97.35
Metropolitana de Santiago;Servicio de Salud Metropolitano Oriente;Peñalolén;Hospital Dr. Luis Tisné B. (Santiago, Peñalolén);112101;6;229;237;96.62
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;Buin;Hospital San Luis (Buin);113150;1;68;72;94.44
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;Buin;Hospital San Luis (Buin);113150;2;90;61;147.54
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;Buin;Hospital San Luis (Buin);113150;3;53;56;94.64
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;Buin;Hospital San Luis (Buin);113150;4;48;50;96.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;Buin;Hospital San Luis (Buin);113150;5;60;67;89.55
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;Buin;Hospital San Luis (Buin);113150;6;57;60;95.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital El Pino (Santiago, San Bernardo);113180;1;156;164;95.12
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital El Pino (Santiago, San Bernardo);113180;2;156;155;100.65
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital El Pino (Santiago, San Bernardo);113180;3;150;154;97.4
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital El Pino (Santiago, San Bernardo);113180;4;170;174;97.7
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital El Pino (Santiago, San Bernardo);113180;5;158;165;95.76
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital El Pino (Santiago, San Bernardo);113180;6;159;164;96.95
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital Parroquial de San Bernardo (D);113190;1;117;121;96.69
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital Parroquial de San Bernardo (D);113190;2;78;95;82.11
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital Parroquial de San Bernardo (D);113190;3;85;85;100.0
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital Parroquial de San Bernardo (D);113190;4;96;97;98.97
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital Parroquial de San Bernardo (D);113190;5;77;79;97.47
Metropolitana de Santiago;Servicio de Salud Metropolitano Sur;San Bernardo;Hospital Parroquial de San Bernardo (D);113190;6;85;92;92.39
