Region;Servicio de salud;Comuna;Establecimiento;CodigoEstablecimiento;Mes;Numerador;Denominador;PorcentajeCumplimiento
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Alemania de Calama;103307;2;19;20;95.0
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Alemania de Calama;103307;3;25;27;92.59
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Central de Calama;103305;1;14;19;73.68
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Central de Calama;103305;2;12;20;60.0
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Central de Calama;103305;3;29;35;82.86
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Montt;103306;1;8;19;42.11
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Montt;103306;2;3;13;23.08
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Montt;103306;3;13;25;52.0
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Norponiente;103312;1;7;5;140.0
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Norponiente;103312;2;12;8;150.0
Antofagasta;Servicio de Salud Antofagasta;Calama;Centro de Salud Familiar Norponiente;103312;3;13;13;100.0
Antofagasta;Servicio de Salud Antofagasta;Maria Elena;Centro de Salud Familiar María Elena;103309;1;2;3;66.67
Antofagasta;Servicio de Salud Antofagasta;Maria Elena;Centro de Salud Familiar María Elena;103309;2;3;3;100.0
Antofagasta;Servicio de Salud Antofagasta;Maria Elena;Centro de Salud Familiar María Elena;103309;3;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;1;8;12;66.67
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;2;8;11;72.73
Antofagasta;Servicio de Salud Antofagasta;Mejillones;Hospital de Mejillones;103104;3;8;10;80.0
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Centro de Salud Familiar San Pedro Atacama;103311;1;9;9;100.0
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Centro de Salud Familiar San Pedro Atacama;103311;2;15;16;93.75
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Centro de Salud Familiar San Pedro Atacama;103311;3;10;11;90.91
Antofagasta;Servicio de Salud Antofagasta;San Pedro de Atacama;Posta de Salud Rural Toconao;103403;3;1;0;
Antofagasta;Servicio de Salud Antofagasta;Sierra Gorda;Posta de Salud Rural Baquedano;103400;3;0;1;0.0
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;1;6;7;85.71
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;2;11;14;78.57
Antofagasta;Servicio de Salud Antofagasta;Taltal;Hospital 21 de Mayo (Taltal);103103;3;6;9;66.67
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;1;7;13;53.85
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;2;2;13;15.38
Antofagasta;Servicio de Salud Antofagasta;Tocopilla;Hospital Dr. Marcos Macuada (Tocopilla);103102;3;12;14;85.71
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Cerro La Cruz;101704;2;1;1;100.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Cerro La Cruz;101704;3;1;1;100.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. Miguel Massa Sassi;101702;1;0;3;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. Miguel Massa Sassi;101702;2;0;3;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. Miguel Massa Sassi;101702;3;0;1;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. René García Valenzuela;101703;1;3;4;75.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. René García Valenzuela;101703;2;4;4;100.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro Comunitario de Salud Familiar Dr. René García Valenzuela;101703;3;0;3;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Dr. Amador Neghme de Arica;101302;1;13;14;92.86
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Dr. Amador Neghme de Arica;101302;2;8;11;72.73
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Dr. Amador Neghme de Arica;101302;3;13;20;65.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar E.U. Iris Veliz Hume (Ex Oriente);101303;1;8;25;32.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar E.U. Iris Veliz Hume (Ex Oriente);101303;2;14;25;56.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar E.U. Iris Veliz Hume (Ex Oriente);101303;3;18;21;85.71
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Eugenio Petruccelli Astudillo (ex Punta Norte);101307;1;12;28;42.86
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Eugenio Petruccelli Astudillo (ex Punta Norte);101307;2;7;32;21.88
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Eugenio Petruccelli Astudillo (ex Punta Norte);101307;3;22;37;59.46
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Matrona Rosa Vascopé Zarzola;200866;1;12;23;52.17
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Matrona Rosa Vascopé Zarzola;200866;2;12;14;85.71
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Matrona Rosa Vascopé Zarzola;200866;3;12;19;63.16
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Remigio Sapunar Marín;101305;1;7;17;41.18
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Remigio Sapunar Marín;101305;2;7;20;35.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Remigio Sapunar Marín;101305;3;6;18;33.33
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Víctor Bertín Soto;101300;1;6;15;40.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Víctor Bertín Soto;101300;2;13;16;81.25
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Centro de Salud Familiar Víctor Bertín Soto;101300;3;12;26;46.15
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural Poconchile;101401;1;1;2;50.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural Poconchile;101401;2;0;1;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural Poconchile;101401;3;2;4;50.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural San Miguel de Azapa;101400;1;12;15;80.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural San Miguel de Azapa;101400;2;10;12;83.33
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural San Miguel de Azapa;101400;3;5;6;83.33
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural Sobraya;101408;1;3;3;100.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural Sobraya;101408;2;2;5;40.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Arica;Posta de Salud Rural Sobraya;101408;3;0;4;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Camarones;Posta de Salud Rural Codpa;101406;1;1;1;100.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Camarones;Posta de Salud Rural Codpa;101406;2;1;1;100.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;General Lagos;Posta de Salud Rural Visviri;101404;2;0;1;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;General Lagos;Posta de Salud Rural Visviri;101404;3;0;1;0.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Putre;Centro de Salud Familiar Putre;101304;1;1;1;100.0
Arica Parinacota;Servicio de Salud Arica y Parinacota;Putre;Centro de Salud Familiar Putre;101304;3;0;1;0.0
Atacama;Servicio de Salud Atacama;Alto del Carmen;Centro de Salud Familiar Alto del Carmen;104322;1;2;2;100.0
Atacama;Servicio de Salud Atacama;Caldera;Centro Comunitario de Salud Familiar Orfelia Lavín;104701;1;2;5;40.0
Atacama;Servicio de Salud Atacama;Caldera;Centro Comunitario de Salud Familiar Orfelia Lavín;104701;2;1;3;33.33
Atacama;Servicio de Salud Atacama;Caldera;Centro Comunitario de Salud Familiar Orfelia Lavín;104701;3;1;4;25.0
Atacama;Servicio de Salud Atacama;Caldera;Centro de Salud Familiar Rosario Corvalán;104301;1;4;8;50.0
Atacama;Servicio de Salud Atacama;Caldera;Centro de Salud Familiar Rosario Corvalán;104301;2;3;7;42.86
Atacama;Servicio de Salud Atacama;Caldera;Centro de Salud Familiar Rosario Corvalán;104301;3;8;10;80.0
Atacama;Servicio de Salud Atacama;Chañaral;Centro de Salud Familiar Dr. Luis Herrera;104309;1;5;10;50.0
Atacama;Servicio de Salud Atacama;Chañaral;Centro de Salud Familiar Dr. Luis Herrera;104309;2;6;6;100.0
Atacama;Servicio de Salud Atacama;Chañaral;Centro de Salud Familiar Dr. Luis Herrera;104309;3;3;5;60.0
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Candelaria Rosario;104305;1;1;1;100.0
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Candelaria Rosario;104305;2;3;6;50.0
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Candelaria Rosario;104305;3;4;3;133.33
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Dr. Bernardo Mellibovsky;104321;1;16;18;88.89
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Dr. Bernardo Mellibovsky;104321;2;8;0;
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Dr. Bernardo Mellibovsky;104321;3;19;19;100.0
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Juan Martínez;104302;1;2;11;18.18
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Juan Martínez;104302;2;8;9;88.89
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Juan Martínez;104302;3;3;6;50.0
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Manuel Rodríguez;104306;1;7;9;77.78
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Manuel Rodríguez;104306;2;5;3;166.67
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Manuel Rodríguez;104306;3;7;10;70.0
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Paipote;104307;1;7;13;53.85
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Paipote;104307;2;8;18;44.44
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Paipote;104307;3;7;9;77.78
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Pedro León Gallo;104303;1;12;27;44.44
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Pedro León Gallo;104303;2;16;23;69.57
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Pedro León Gallo;104303;3;19;30;63.33
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Rosario-Palomar;104304;1;0;14;0.0
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Rosario-Palomar;104304;2;4;10;40.0
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Rosario-Palomar;104304;3;5;15;33.33
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Santa Elvira;104300;1;2;5;40.0
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Santa Elvira;104300;2;5;7;71.43
Atacama;Servicio de Salud Atacama;Copiapó;Centro de Salud Familiar Santa Elvira;104300;3;2;7;28.57
Atacama;Servicio de Salud Atacama;Diego de Almagro;Centro de Salud Familiar El Salvador;104311;1;0;1;0.0
Atacama;Servicio de Salud Atacama;Diego de Almagro;Centro de Salud Familiar El Salvador;104311;2;0;1;0.0
Atacama;Servicio de Salud Atacama;Diego de Almagro;Centro de Salud Familiar El Salvador;104311;3;0;1;0.0
Atacama;Servicio de Salud Atacama;Diego de Almagro;Hospital Dr. Florencio Vargas (Diego de Almagro);104102;1;2;2;100.0
Atacama;Servicio de Salud Atacama;Diego de Almagro;Hospital Dr. Florencio Vargas (Diego de Almagro);104102;2;6;6;100.0
Atacama;Servicio de Salud Atacama;Diego de Almagro;Hospital Dr. Florencio Vargas (Diego de Almagro);104102;3;9;15;60.0
Atacama;Servicio de Salud Atacama;Freirina;Centro de Salud Familiar Freirina;104314;1;3;4;75.0
Atacama;Servicio de Salud Atacama;Freirina;Centro de Salud Familiar Freirina;104314;2;1;2;50.0
Atacama;Servicio de Salud Atacama;Freirina;Centro de Salud Familiar Freirina;104314;3;0;3;0.0
Atacama;Servicio de Salud Atacama;Huasco;Centro de Salud Familiar Juan Verdaguer;104319;1;1;2;50.0
Atacama;Servicio de Salud Atacama;Huasco;Centro de Salud Familiar Juan Verdaguer;104319;3;0;2;0.0
Atacama;Servicio de Salud Atacama;Huasco;Hospital Dr. Manuel Magalhaes Medling (Huasco);104104;1;2;2;100.0
Atacama;Servicio de Salud Atacama;Huasco;Hospital Dr. Manuel Magalhaes Medling (Huasco);104104;3;12;7;171.43
Atacama;Servicio de Salud Atacama;Huasco;Posta de Salud Rural Jeremías Cortés;104416;1;0;2;0.0
Atacama;Servicio de Salud Atacama;Tierra Amarilla;Centro de Salud Familiar Dr. Salvador Allende Gossens;104308;1;6;6;100.0
Atacama;Servicio de Salud Atacama;Tierra Amarilla;Centro de Salud Familiar Dr. Salvador Allende Gossens;104308;2;5;0;
Atacama;Servicio de Salud Atacama;Tierra Amarilla;Centro de Salud Familiar Dr. Salvador Allende Gossens;104308;3;6;8;75.0
Atacama;Servicio de Salud Atacama;Tierra Amarilla;Posta de Salud Rural Los Loros;104400;2;0;1;0.0
Atacama;Servicio de Salud Atacama;Tierra Amarilla;Posta de Salud Rural Los Loros;104400;3;1;2;50.0
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Baquedano;104316;1;0;1;0.0
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Baquedano;104316;2;3;4;75.0
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Baquedano;104316;3;1;2;50.0
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Estación;104313;1;4;8;50.0
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Estación;104313;2;4;7;57.14
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Estación;104313;3;9;13;69.23
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Hermanos Carrera;104315;1;1;1;100.0
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Hermanos Carrera;104315;2;3;5;60.0
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Hermanos Carrera;104315;3;3;7;42.86
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Joan Crawford Astudillo;104317;1;11;13;84.62
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Joan Crawford Astudillo;104317;2;9;11;81.82
Atacama;Servicio de Salud Atacama;Vallenar;Centro de Salud Familiar Joan Crawford Astudillo;104317;3;5;6;83.33
Atacama;Servicio de Salud Atacama;Vallenar;Posta de Salud Rural Hacienda Ventanas;104408;2;1;0;
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Centro Comunitario de Salud Familiar  Villa Mañihuales;125418;2;1;1;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Centro Comunitario de Salud Familiar Puerto Chacabuco;125417;1;3;3;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Centro Comunitario de Salud Familiar Puerto Chacabuco;125417;2;1;1;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Centro Comunitario de Salud Familiar Ribera Sur;125701;1;4;4;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Centro Comunitario de Salud Familiar Ribera Sur;125701;2;4;5;80.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Centro Comunitario de Salud Familiar Ribera Sur;125701;3;3;0;
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Centro de Salud Familiar Puerto Aysen;200380;1;7;13;53.85
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Centro de Salud Familiar Puerto Aysen;200380;2;7;11;63.64
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Aisén;Centro de Salud Familiar Puerto Aysen;200380;3;10;14;71.43
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Chile Chico;Hospital Dr. Leopoldo Ortega Rodríguez (Chile Chico);125102;1;1;0;
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Chile Chico;Hospital Dr. Leopoldo Ortega Rodríguez (Chile Chico);125102;3;1;1;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Cisnes;Hospital Dr. Jorge Ibar Bruce (Cisnes);125104;3;1;2;50.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Cochrane;Hospital Lord Cochrane;125103;1;0;1;0.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Cochrane;Hospital Lord Cochrane;125103;2;1;1;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;CESFAM  Víctor Domingo Silva;125300;1;32;32;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;CESFAM  Víctor Domingo Silva;125300;2;16;16;100.0
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;CESFAM  Víctor Domingo Silva;125300;3;13;15;86.67
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Consultorio Alejandro Gutiérrez;125301;1;18;17;105.88
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Consultorio Alejandro Gutiérrez;125301;2;20;22;90.91
Aysén del General Carlos Ibañez del Campo;Servicio de Salud Aysén;Coyhaique;Consultorio Alejandro Gutiérrez;125301;3;13;14;92.86
Biobío;Servicio de Salud Arauco;Arauco;Centro de Salud Familiar Carampangue;128438;1;4;6;66.67
Biobío;Servicio de Salud Arauco;Arauco;Centro de Salud Familiar Carampangue;128438;2;3;3;100.0
Biobío;Servicio de Salud Arauco;Arauco;Centro de Salud Familiar Carampangue;128438;3;4;0;
Biobío;Servicio de Salud Arauco;Arauco;Centro de Salud Familiar Laraquete;128414;1;3;4;75.0
Biobío;Servicio de Salud Arauco;Arauco;Centro de Salud Familiar Laraquete;128414;2;2;2;100.0
Biobío;Servicio de Salud Arauco;Arauco;Centro de Salud Familiar Laraquete;128414;3;2;3;66.67
Biobío;Servicio de Salud Arauco;Arauco;Centro de Salud Familiar Tubul;128729;2;0;2;0.0
Biobío;Servicio de Salud Arauco;Arauco;Centro de Salud Familiar Tubul;128729;3;0;1;0.0
Biobío;Servicio de Salud Arauco;Arauco;Hospital San Vicente de Arauco;128113;1;10;16;62.5
Biobío;Servicio de Salud Arauco;Arauco;Hospital San Vicente de Arauco;128113;2;8;9;88.89
Biobío;Servicio de Salud Arauco;Arauco;Hospital San Vicente de Arauco;128113;3;2;3;66.67
Biobío;Servicio de Salud Arauco;Arauco;Posta de Salud Rural Llico (Arauco);128444;1;1;1;100.0
Biobío;Servicio de Salud Arauco;Arauco;Posta de Salud Rural Llico (Arauco);128444;2;0;1;0.0
Biobío;Servicio de Salud Arauco;Arauco;Posta de Salud Rural Llico (Arauco);128444;3;1;1;100.0
Biobío;Servicio de Salud Arauco;Arauco;Posta de Salud Rural Punta Lavapié;128413;2;0;1;0.0
Biobío;Servicio de Salud Arauco;Cañete;Centro Comunitario de Salud Familiar Antiquina;128416;1;3;3;100.0
Biobío;Servicio de Salud Arauco;Cañete;Centro Comunitario de Salud Familiar Antiquina;128416;2;1;1;100.0
Biobío;Servicio de Salud Arauco;Cañete;Centro Comunitario de Salud Familiar Antiquina;128416;3;2;2;100.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;1;8;8;100.0
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;2;21;26;80.77
Biobío;Servicio de Salud Arauco;Cañete;Hospital Intercultural Kallvu Llanka (Cañete);128111;3;10;11;90.91
Biobío;Servicio de Salud Arauco;Cañete;Posta de Salud Rural Cayucupil;128415;2;1;1;100.0
Biobío;Servicio de Salud Arauco;Cañete;Posta de Salud Rural Cayucupil;128415;3;5;5;100.0
Biobío;Servicio de Salud Arauco;Cañete;Posta de Salud Rural Huentelolén;128418;1;0;1;0.0
Biobío;Servicio de Salud Arauco;Cañete;Posta de Salud Rural Huentelolén;128418;2;1;3;33.33
Biobío;Servicio de Salud Arauco;Cañete;Posta de Salud Rural Huentelolén;128418;3;1;1;100.0
Biobío;Servicio de Salud Arauco;Cañete;Posta de Salud Rural Lloncao;128424;2;0;1;0.0
Biobío;Servicio de Salud Arauco;Cañete;Posta de Salud Rural Pangueco (Cañete);128446;2;1;1;100.0
