Mes;IdServicio;Ano;IdEstablecimiento;CodigoPrestacion;IdRegion;IdComuna;Col01;Col02;Col03;Col04;Col05;Col06;Col07;Col08;Col09;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29;Col30;Col31;Col32;Col33;Col34;Col35;Col36;Col37;Col38;Col39;Col40;Col41;Col42;Col43;Col44;Col45;Col46;Col47;Col48;Col49;Col50
12;17;2025;117101;29101714;16;16101;3;0;1;1;1;0;0;0;0;3;1;3;0;0;3;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;17;2025;117101;01030300;16;16101;28;0;2;15;11;0;0;0;1;22;25;0;0;1;0;0;26;0;7;0;19;29;29;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;17;2025;117101;24090700;16;16101;45;0;1;34;10;0;3;0;11;30;35;7;0;2;0;4;20;4;18;0;13;39;39;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;17;2025;117101;29101715;16;16101;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;17;2025;117101;29101742;16;16101;25;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;22;2025;122100;01030100;14;14101;77;3;7;56;11;;2;;8;74;66;;;;34;43;56;3;59;;1;64;58;;17;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;22;2025;122100;29101714;14;14101;3;;;3;;;;;1;3;3;;;;1;2;;;;;;2;3;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;22;2025;122100;01030300;14;14101;13;;;6;7;;;;;13;13;;;1;;;13;;11;;1;10;12;1;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;22;2025;122100;24090700;14;14101;48;;3;31;14;;;;8;45;44;;;4;;10;29;;18;;2;26;25;;5;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
7;22;2025;122100;29101728;14;14101;69;;22;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;26;2025;126101;29101728;12;12401;8;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;26;2025;126101;01030100;12;12401;11;0;0;7;4;0;0;0;0;11;10;3;0;0;9;11;9;0;9;0;6;7;11;0;3;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;26;2025;126101;24090700;12;12401;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;26;2025;126101;29101742;12;12401;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;25;2025;125100;01030100;11;11101;25;0;4;14;7;0;0;0;2;25;23;0;0;0;11;17;21;1;21;0;18;21;22;0;12;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;25;2025;125100;01030300;11;11101;15;0;1;12;2;0;0;0;1;15;16;0;0;0;0;1;14;0;8;0;14;9;15;0;5;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;25;2025;125100;24090700;11;11101;23;0;3;17;3;0;0;0;3;23;23;0;0;0;0;13;22;0;14;0;21;11;21;0;9;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;5;2025;105100;29101728;4;4101;36;0;8;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;5;2025;105100;29101728;4;4101;59;0;16;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;5;2025;105100;29101728;4;4101;48;0;14;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;17;2025;117101;24090700;16;16101;40;0;4;28;8;0;1;6;8;6;30;3;0;0;0;8;0;15;11;9;9;27;27;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;3;2025;103100;29101714;2;2101;2;0;0;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11;10;2025;110100;29101728;13;13101;90;1;13;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;10;2025;110100;29101718;13;13101;1;;;1;;;;;1;1;;;;;1;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
9;5;2025;105100;01030100;4;4101;54;0;5;32;17;1;0;2;8;54;42;0;0;0;8;27;4;2;41;1;5;28;44;0;5;7;0;0;0;0;;;;;;;;;;;;;;;;;;;;
9;5;2025;105100;01030300;4;4101;21;0;0;13;8;0;0;1;0;21;21;0;0;0;0;0;2;0;2;2;62;2;33;0;3;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
9;5;2025;105100;24090700;4;4101;57;0;2;40;15;0;1;4;14;57;65;0;0;1;0;0;4;0;0;0;0;4;37;0;1;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
9;5;2025;105100;29101742;4;4101;34;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;17;2025;117101;29101728;16;16101;55;1;9;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;17;2025;117101;01030100;16;16101;64;0;5;51;8;0;0;1;6;0;28;38;0;0;47;22;86;54;52;0;0;57;57;0;0;4;4;0;0;0;;;;;;;;;;;;;;;;;;;;
3;17;2025;117101;29101714;16;16101;2;0;1;1;0;0;0;0;0;0;0;1;0;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;17;2025;117101;01030300;16;16101;22;0;0;13;9;0;0;0;0;0;22;1;0;0;0;0;0;0;6;0;9;20;20;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;5;2025;105100;29101742;4;4101;15;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;12;2025;112107;29101728;5;5201;5;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;12;2025;112107;01030100;5;5201;5;;;5;0;;;;;;;;;;2;4;;;1;;2;5;;;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
10;12;2025;112107;24090700;5;5201;6;0;0;3;3;0;0;0;0;0;6;0;0;0;0;4;;0;0;0;0;5;0;;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
10;12;2025;112107;29101742;5;5201;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;17;2025;117101;29101742;16;16101;21;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;25;2025;125100;29101728;11;11101;19;0;1;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;25;2025;125100;01030100;11;11101;23;0;3;19;1;0;0;0;1;21;22;0;0;0;13;14;19;3;20;3;19;19;19;0;5;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11;25;2025;125100;29101714;11;11101;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11;25;2025;125100;01030300;11;11101;18;0;1;11;6;0;0;0;1;18;17;0;0;1;0;0;15;0;12;0;16;9;15;0;3;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11;25;2025;125100;24090700;11;11101;13;0;0;10;3;0;0;1;0;13;13;0;0;0;0;7;8;0;9;0;9;6;11;0;4;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11;25;2025;125100;29101742;11;11101;13;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;3;2025;103100;29101728;2;2101;132;0;26;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;3;2025;103100;01030100;2;2101;107;0;7;84;16;0;1;1;4;107;95;0;0;0;5;81;105;2;94;2;92;98;98;0;7;65;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;3;2025;103100;01030100;2;2101;92;0;9;72;11;1;1;0;4;92;74;0;0;0;2;60;86;2;80;0;13;86;84;0;1;59;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;3;2025;103100;01030300;2;2101;29;0;1;14;14;0;0;0;0;29;29;0;0;0;0;0;0;1;17;0;3;0;20;0;0;13;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;3;2025;103100;24090700;2;2101;63;0;3;50;10;1;1;2;11;63;63;0;0;0;0;22;5;2;45;1;5;5;58;0;0;46;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;22;2025;122100;29101742;14;14101;12;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;22;2025;122100;29101728;14;14101;70;;19;51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;25;2025;125100;29101728;11;11101;34;1;3;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;2025;105100;29101742;4;4101;11;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;12;2025;112107;01030100;5;5201;2;;;2;;0;0;0;0;;1;;;;1;2;;;;;;2;0;0;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;12;2025;112107;24090700;5;5201;3;;;2;1;0;0;0;0;;2;;;1;;2;;;;;;3;0;0;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
7;12;2025;112107;29101728;5;5201;3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;12;2025;112107;01030100;5;5201;3;;;3;;;;;;;3;;;;;;;;2;;0;3;0;0;3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
7;12;2025;112107;24090700;5;5201;1;;;1;;;;;;;1;;;;;;;;0;;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
7;12;2025;112107;29101742;5;5201;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;3;2025;103100;24090700;2;2101;67;0;2;57;8;0;0;4;9;67;67;0;0;0;0;44;65;11;51;10;49;61;61;0;6;36;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;3;2025;103100;29101728;2;2101;91;2;14;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;33;2025;133150;29101742;10;10201;11;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;33;2025;133150;29101715;10;10201;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;28;2025;128110;29101718;8;8201;1;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;5;2025;105100;29101728;4;4101;58;1;11;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;10;2025;110100;29101728;13;13101;102;;25;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;10;2025;110100;01030100;13;13101;107;;6;85;16;;1;4;16;105;91;2;;;13;82;90;6;84;;;84;96;;3;32;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;10;2025;110100;29101714;13;13101;5;;;3;2;;;;;5;5;;;;;3;5;;2;;;2;2;;0;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;10;2025;110100;01030300;13;13101;19;;;12;7;;;;1;19;18;;;1;;1;12;;13;;;10;16;;1;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;12;2025;112107;29101742;5;5201;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;33;2025;133155;29101728;10;10202;8;0;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;33;2025;133155;29101728;10;10202;9;0;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;33;2025;133155;01030100;10;10202;10;0;1;8;1;0;0;0;0;7;4;0;0;0;6;9;8;0;9;0;6;6;7;0;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;33;2025;133155;01030300;10;10202;3;0;0;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;1;0;2;0;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;33;2025;133155;24090700;10;10202;6;0;0;4;2;0;0;0;0;0;6;0;0;0;0;2;3;0;6;0;4;6;6;0;2;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
10;33;2025;133155;24090700;10;10202;7;0;0;7;0;0;0;0;0;0;7;0;0;0;0;5;7;0;7;0;7;7;7;0;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
10;33;2025;133155;01030300;10;10202;4;0;0;2;2;0;0;0;0;0;4;0;0;0;0;0;4;0;3;0;3;3;4;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
7;33;2025;133155;01030300;10;10202;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
12;33;2025;133155;24090700;10;10202;6;0;0;4;2;0;0;0;0;2;6;0;0;0;0;2;6;0;5;0;6;6;5;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
7;33;2025;133155;29101742;10;10202;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;33;2025;133155;01030100;10;10202;8;0;2;6;0;0;0;0;0;6;3;0;0;0;7;8;0;0;8;0;5;5;0;0;2;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;33;2025;133155;01030300;10;10202;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;33;2025;133155;24090700;10;10202;12;0;0;10;2;0;0;0;0;2;12;0;0;0;0;4;0;0;11;0;7;9;0;0;6;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;33;2025;133155;29101728;10;10202;7;0;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;33;2025;133155;29101728;10;10202;12;0;2;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;33;2025;133155;29101728;10;10202;9;0;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;33;2025;133155;29101728;10;10202;9;0;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;33;2025;133155;01030100;10;10202;12;0;0;7;5;0;0;0;1;10;5;0;0;0;10;12;12;0;12;0;8;12;10;12;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;33;2025;133155;24090700;10;10202;7;0;0;4;3;0;0;0;1;0;7;0;0;0;0;0;0;1;6;1;6;6;5;7;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
2;33;2025;133155;29101728;10;10202;11;0;2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;33;2025;133155;01030100;10;10202;9;0;1;7;1;0;0;1;0;9;5;0;0;0;2;2;7;0;8;0;7;7;8;1;3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;33;2025;133155;01030300;10;10202;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;33;2025;133155;24090700;10;10202;3;0;0;1;2;0;0;0;0;0;3;0;0;0;0;0;0;0;3;0;3;2;3;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;33;2025;133155;29101742;10;10202;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;33;2025;133155;01030100;10;10202;10;0;1;0;3;0;0;0;1;8;7;0;0;0;7;8;10;0;10;0;9;9;8;0;3;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;33;2025;133155;29101728;10;10202;9;0;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;33;2025;133155;01030100;10;10202;13;0;0;11;2;0;0;0;0;10;7;0;0;0;6;10;13;1;11;1;6;11;13;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;33;2025;133155;01030100;10;10202;9;0;0;5;4;0;0;0;0;5;2;0;0;0;5;6;4;0;9;0;9;5;8;0;3;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
10;33;2025;133155;29101742;10;10202;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;33;2025;133155;01030300;10;10202;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;33;2025;133155;24090700;10;10202;10;0;0;5;5;0;0;0;0;0;9;0;0;0;0;3;6;0;6;0;6;8;9;0;2;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;33;2025;133155;29101742;10;10202;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;5;2025;105100;29101718;4;4101;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;33;2025;133155;01030100;10;10202;11;0;0;7;4;0;0;0;0;6;3;0;0;0;3;3;11;1;10;1;7;7;11;0;3;4;0;0;0;0;;;;;;;;;;;;;;;;;;;;
10;33;2025;133155;01030100;10;10202;8;0;0;8;0;0;0;0;0;6;2;0;0;0;4;20;7;1;7;1;7;6;7;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;20;2025;120101;01030100;8;8301;87;0;6;67;14;;1;0;7;87;54;;1;;64;72;81;3;82;;;84;83;3;6;3;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;20;2025;120101;29101714;8;8301;1;0;0;1;0;;0;0;0;1;0;;;;;1;1;;1;;;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;20;2025;120101;01030300;8;8301;33;0;0;19;14;;0;0;1;33;33;;;;;0;26;;31;;1;31;32;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;20;2025;120101;24090700;8;8301;49;1;1;39;8;;3;2;7;49;48;;;;;8;41;10;38;;;45;36;0;0;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;20;2025;120101;29101728;8;8301;78;0;15;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;2025;103100;01030300;2;2101;21;0;0;13;8;0;0;0;0;21;21;0;0;0;0;0;21;1;20;0;6;19;19;0;0;14;0;0;0;0;;;;;;;;;;;;;;;;;;;;
3;33;2025;133155;29101742;10;10202;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;33;2025;133155;24090700;10;10202;9;0;0;7;2;0;0;0;0;0;7;0;0;2;0;5;4;0;8;0;6;7;9;0;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
9;33;2025;133155;29101742;10;10202;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;33;2025;133155;29101718;10;10202;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
9;33;2025;133155;01030100;10;10202;15;0;1;8;6;0;0;0;0;10;3;0;0;0;7;11;14;0;15;0;10;13;15;0;7;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
9;33;2025;133155;01030300;10;10202;4;0;0;4;0;0;0;0;0;0;3;0;0;0;0;1;1;0;3;0;3;2;4;0;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;33;2025;133155;01030300;10;10202;4;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;3;0;4;0;3;4;4;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;33;2025;133155;24090700;10;10202;6;0;0;4;2;0;0;0;0;0;6;0;0;0;0;1;6;0;5;0;4;6;6;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;33;2025;133155;29101742;10;10202;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;33;2025;133155;24090700;10;10202;4;0;1;0;3;0;0;0;0;0;4;0;0;0;0;1;1;0;3;0;2;2;3;0;3;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
7;33;2025;133155;29101728;10;10202;9;0;1;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;33;2025;133155;01030100;10;10202;4;0;0;4;0;0;0;0;0;3;2;0;0;0;0;8;3;0;3;0;4;3;4;0;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11;33;2025;133155;01030300;10;10202;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11;33;2025;133155;24090700;10;10202;11;0;1;7;3;0;0;0;0;0;10;0;0;1;0;18;7;0;11;0;8;10;9;0;5;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
11;33;2025;133155;29101742;10;10202;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;33;2025;133155;29101728;10;10202;4;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;33;2025;133155;01030100;10;10202;11;0;1;7;3;0;0;0;0;8;6;0;0;0;10;8;10;0;11;0;8;11;11;0;3;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;33;2025;133155;24090700;10;10202;11;0;1;7;3;0;0;0;1;2;11;0;0;1;0;2;11;0;9;0;9;9;11;0;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;33;2025;133155;29101742;10;10202;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;33;2025;133155;29101742;10;10202;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;33;2025;133155;29101728;10;10202;10;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;33;2025;133155;29101728;10;10202;15;0;3;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;33;2025;133155;01030300;10;10202;5;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;5;1;3;1;2;4;4;0;3;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;
7;8;2025;108101;29101728;5;5301;19;0;2;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;12;2025;112107;29101728;5;5201;5;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;12;2025;112107;01030100;5;5201;5;;;4;1;;;;;;4;;;;1;;;;3;;2;4;;;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
5;12;2025;112107;24090700;5;5201;2;;;2;;;;;;;;;;;;;;;2;;;1;;;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;20;2025;120101;01030100;8;8301;82;0;9;64;9;;;1;8;82;61;;1;0;57;65;69;2;84;;0;80;79;6;8;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;20;2025;120101;29101714;8;8301;5;0;0;5;0;;;0;0;5;5;;1;0;3;5;3;0;5;;0;5;5;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;20;2025;120101;01030300;8;8301;18;0;0;11;7;;;0;1;18;17;;0;1;0;0;14;0;17;;1;13;17;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;20;2025;120101;24090700;8;8301;65;0;3;50;12;;;2;15;65;65;;1;0;0;22;37;4;50;;1;51;54;0;1;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;20;2025;120101;29101742;8;8301;18;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;17;2025;117101;01030100;16;16101;85;0;3;67;15;0;1;2;15;0;45;40;0;0;56;36;4;77;4;73;76;0;0;5;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;17;2025;117101;29101714;16;16101;5;0;0;5;0;0;0;0;1;0;3;4;0;0;5;3;0;5;0;5;5;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;17;2025;117101;01030300;16;16101;24;0;2;12;10;0;0;0;2;1;24;0;0;1;0;0;1;21;1;21;20;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;8;2025;108101;24090700;5;5301;16;0;0;16;0;0;0;0;3;0;15;0;0;1;0;13;4;0;0;0;16;0;14;0;0;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
6;8;2025;108101;29101742;5;5301;14;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;20;2025;120101;01030100;8;8301;75;0;2;63;9;;1;3;10;75;42;;0;0;50;63;67;4;63;;0;64;50;3;4;2;0;0;0;0;;;;;;;;;;;;;;;;;;;;
1;3;2025;103100;24090700;2;2101;62;0;2;45;15;0;1;3;11;62;60;0;0;2;0;12;62;7;38;1;4;32;32;0;1;38;0;0;0;0;;;;;;;;;;;;;;;;;;;;
8;5;2025;105100;29101742;4;4101;17;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;10;2025;110100;29101718;13;13101;1;;;1;;;;;1;1;;;;;1;1;;2;;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;10;2025;110100;24090700;13;13101;61;;3;37;21;;1;6;20;61;53;;;8;;10;36;1;14;;;4;24;;2;21;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;10;2025;110100;29101715;13;13101;1;;;1;;;;;1;;;;;;1;1;;;1;;;;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
4;10;2025;110100;29101742;13;13101;19;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;17;2025;117101;29101728;16;16101;82;0;26;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;33;2025;133150;29101728;10;10201;33;0;1;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;33;2025;133150;29101742;10;10201;15;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;2025;105100;29101728;4;4101;54;0;13;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
